t,amk_torque_limit_neg_left,amk_torque_limit_pos_left,amk_torque_target_left,amk_control_left
1751196034.667900,0.000000,0.000000,0.000000,2049.000000
1751196034.677900,0.000000,0.000000,0.000000,2049.000000
1751196034.687850,0.000000,0.000000,0.000000,2049.000000
1751196034.698000,0.000000,0.000000,0.000000,2049.000000
1751196034.707900,0.000000,0.000000,0.000000,2049.000000
1751196034.717900,0.000000,0.000000,0.000000,2049.000000
1751196034.727900,0.000000,0.000000,0.000000,2049.000000
1751196034.737900,0.000000,0.000000,0.000000,2049.000000
1751196034.748000,0.000000,0.000000,0.000000,2049.000000
1751196034.757900,0.000000,0.000000,0.000000,2049.000000
1751196034.768050,0.000000,0.000000,0.000000,2049.000000
1751196034.777850,0.000000,0.000000,0.000000,2049.000000
1751196034.787900,0.000000,0.000000,0.000000,2049.000000
1751196034.798200,0.000000,0.000000,0.000000,2049.000000
1751196034.807900,0.000000,0.000000,0.000000,2049.000000
1751196034.817850,0.000000,0.000000,0.000000,2049.000000
1751196034.827850,0.000000,0.000000,0.000000,2049.000000
1751196034.837900,0.000000,0.000000,0.000000,2049.000000
1751196034.848000,0.000000,0.000000,0.000000,2049.000000
1751196034.857900,0.000000,0.000000,0.000000,2049.000000
1751196034.867850,0.000000,0.000000,0.000000,2049.000000
1751196034.877900,0.000000,0.000000,0.000000,2049.000000
1751196034.887850,0.000000,0.000000,0.000000,2049.000000
1751196034.898000,0.000000,0.000000,0.000000,2049.000000
1751196034.907850,0.000000,0.000000,0.000000,2049.000000
1751196034.917900,0.000000,0.000000,0.000000,2049.000000
1751196034.927900,0.000000,0.000000,0.000000,2049.000000
1751196034.937850,0.000000,0.000000,0.000000,2049.000000
1751196034.948000,0.000000,0.000000,0.000000,2049.000000
1751196034.957850,0.000000,0.000000,0.000000,2049.000000
1751196034.967850,0.000000,0.000000,0.000000,2049.000000
1751196034.978100,0.000000,0.000000,0.000000,2049.000000
1751196034.987850,0.000000,0.000000,0.000000,2049.000000
1751196034.998000,0.000000,0.000000,0.000000,2049.000000
1751196035.008100,0.000000,0.000000,0.000000,2049.000000
1751196035.017850,0.000000,0.000000,0.000000,2049.000000
1751196035.027850,0.000000,0.000000,0.000000,2049.000000
1751196035.037850,0.000000,0.000000,0.000000,2049.000000
1751196035.048000,0.000000,0.000000,0.000000,2049.000000
1751196035.057850,0.000000,0.000000,0.000000,2049.000000
1751196035.067850,0.000000,0.000000,0.000000,2049.000000
1751196035.077850,0.000000,0.000000,0.000000,2049.000000
1751196035.087900,0.000000,0.000000,0.000000,2049.000000
1751196035.098000,0.000000,0.000000,0.000000,2049.000000
1751196035.107900,0.000000,0.000000,0.000000,2049.000000
1751196035.117850,0.000000,0.000000,0.000000,2049.000000
1751196035.127900,0.000000,0.000000,0.000000,2049.000000
1751196035.137850,0.000000,0.000000,0.000000,2049.000000
1751196035.148000,0.000000,0.000000,0.000000,2049.000000
1751196035.157850,0.000000,0.000000,0.000000,2049.000000
1751196035.167900,0.000000,0.000000,0.000000,2049.000000
1751196035.177900,0.000000,0.000000,0.000000,2049.000000
1751196035.187850,0.000000,0.000000,0.000000,2049.000000
1751196035.198000,0.000000,0.000000,0.000000,2049.000000
1751196035.207900,0.000000,0.000000,0.000000,2049.000000
1751196035.218100,0.000000,0.000000,0.000000,2049.000000
1751196035.227850,0.000000,0.000000,0.000000,2049.000000
1751196035.237900,0.000000,0.000000,0.000000,2049.000000
1751196035.248250,0.000000,0.000000,0.000000,2049.000000
1751196035.257850,0.000000,0.000000,0.000000,2049.000000
1751196035.267850,0.000000,0.000000,0.000000,2049.000000
1751196035.277850,0.000000,0.000000,0.000000,2049.000000
1751196035.287850,0.000000,0.000000,0.000000,2049.000000
1751196035.298000,0.000000,0.000000,0.000000,2049.000000
1751196035.307850,0.000000,0.000000,0.000000,2049.000000
1751196035.317850,0.000000,0.000000,0.000000,2049.000000
1751196035.327900,0.000000,0.000000,0.000000,2049.000000
1751196035.337850,0.000000,0.000000,0.000000,2049.000000
1751196035.348000,0.000000,0.000000,0.000000,2049.000000
1751196035.357850,0.000000,0.000000,0.000000,2049.000000
1751196035.367850,0.000000,0.000000,0.000000,2049.000000
1751196035.377900,0.000000,0.000000,0.000000,2049.000000
1751196035.387850,0.000000,0.000000,0.000000,2049.000000
1751196035.398000,0.000000,0.000000,0.000000,2049.000000
1751196035.407850,0.000000,0.000000,0.000000,2049.000000
1751196035.417900,0.000000,0.000000,0.000000,2049.000000
1751196035.428050,0.000000,0.000000,0.000000,2049.000000
1751196035.437850,0.000000,0.000000,0.000000,2049.000000
1751196035.448000,0.000000,0.000000,0.000000,2049.000000
1751196035.458100,0.000000,0.000000,0.000000,2049.000000
1751196035.467850,0.000000,0.000000,0.000000,2049.000000
1751196035.477850,0.000000,0.000000,0.000000,2049.000000
1751196035.487900,0.000000,0.000000,0.000000,2049.000000
1751196035.498000,0.000000,0.000000,0.000000,2049.000000
1751196035.507850,0.000000,0.000000,0.000000,2049.000000
1751196035.517800,0.000000,0.000000,0.000000,2049.000000
1751196035.527850,0.000000,0.000000,0.000000,2049.000000
1751196035.537850,0.000000,0.000000,0.000000,2049.000000
1751196035.548000,0.000000,0.000000,0.000000,2049.000000
1751196035.557850,0.000000,0.000000,0.000000,2049.000000
1751196035.567850,0.000000,0.000000,0.000000,2049.000000
1751196035.577850,0.000000,0.000000,0.000000,2049.000000
1751196035.587850,0.000000,0.000000,0.000000,2049.000000
1751196035.598000,0.000000,0.000000,0.000000,2049.000000
1751196035.607850,0.000000,0.000000,0.000000,2049.000000
1751196035.617850,0.000000,0.000000,0.000000,2049.000000
1751196035.627850,0.000000,0.000000,0.000000,2049.000000
1751196035.637850,0.000000,0.000000,0.000000,2049.000000
1751196035.648000,0.000000,0.000000,0.000000,2049.000000
1751196035.657850,0.000000,0.000000,0.000000,2049.000000
1751196035.668050,0.000000,0.000000,0.000000,2049.000000
1751196035.677850,0.000000,0.000000,0.000000,2049.000000
1751196035.687850,0.000000,0.000000,0.000000,2049.000000
1751196035.698200,0.000000,0.000000,0.000000,2049.000000
1751196035.707850,0.000000,0.000000,0.000000,2049.000000
1751196035.717850,0.000000,0.000000,0.000000,2049.000000
1751196035.727850,0.000000,0.000000,0.000000,2049.000000
1751196035.737850,0.000000,0.000000,0.000000,2049.000000
1751196035.748000,0.000000,0.000000,0.000000,2049.000000
1751196035.757850,0.000000,0.000000,0.000000,2049.000000
1751196035.767850,0.000000,0.000000,0.000000,2049.000000
1751196035.777850,0.000000,0.000000,0.000000,2049.000000
1751196035.787850,0.000000,0.000000,0.000000,2049.000000
1751196035.798000,0.000000,0.000000,0.000000,2049.000000
1751196035.807850,0.000000,0.000000,0.000000,2049.000000
1751196035.817850,0.000000,0.000000,0.000000,2049.000000
1751196035.827850,0.000000,0.000000,0.000000,2049.000000
1751196035.837850,0.000000,0.000000,0.000000,2049.000000
1751196035.848000,0.000000,0.000000,0.000000,2049.000000
1751196035.857850,0.000000,0.000000,0.000000,2049.000000
1751196035.867850,0.000000,0.000000,0.000000,2049.000000
1751196035.878050,0.000000,0.000000,0.000000,2049.000000
1751196035.887850,0.000000,0.000000,0.000000,2049.000000
1751196035.898000,0.000000,0.000000,0.000000,2049.000000
1751196035.908100,0.000000,0.000000,0.000000,2049.000000
1751196035.917850,0.000000,0.000000,0.000000,2049.000000
1751196035.927850,0.000000,0.000000,0.000000,2049.000000
1751196035.937850,0.000000,0.000000,0.000000,2049.000000
1751196035.948000,0.000000,0.000000,0.000000,2049.000000
1751196035.957850,0.000000,0.000000,0.000000,2049.000000
1751196035.967850,0.000000,0.000000,0.000000,2049.000000
1751196035.977800,0.000000,0.000000,0.000000,2049.000000
1751196035.987850,0.000000,0.000000,0.000000,2049.000000
1751196035.998000,0.000000,0.000000,0.000000,2049.000000
1751196036.007850,0.000000,0.000000,0.000000,2049.000000
1751196036.017850,0.000000,0.000000,0.000000,2049.000000
1751196036.027900,0.000000,0.000000,0.000000,2049.000000
1751196036.037850,0.000000,0.000000,0.000000,2049.000000
1751196036.047950,0.000000,0.000000,0.000000,2049.000000
1751196036.057850,0.000000,0.000000,0.000000,2049.000000
1751196036.067850,0.000000,0.000000,0.000000,2049.000000
1751196036.077900,0.000000,0.000000,0.000000,2049.000000
1751196036.087850,0.000000,0.000000,0.000000,2049.000000
1751196036.098000,0.000000,0.000000,0.000000,2049.000000
1751196036.107850,0.000000,0.000000,0.000000,2049.000000
1751196036.118050,0.000000,0.000000,0.000000,2049.000000
1751196036.127800,0.000000,0.000000,0.000000,2049.000000
1751196036.137850,0.000000,0.000000,0.000000,2049.000000
1751196036.148200,0.000000,0.000000,0.000000,2049.000000
1751196036.157850,0.000000,0.000000,0.000000,2049.000000
1751196036.167800,0.000000,0.000000,0.000000,2049.000000
1751196036.177850,0.000000,0.000000,0.000000,2049.000000
1751196036.187850,0.000000,0.000000,0.000000,2049.000000
1751196036.198000,0.000000,0.000000,0.000000,2049.000000
1751196036.207850,0.000000,0.000000,0.000000,2049.000000
1751196036.217850,0.000000,0.000000,0.000000,2049.000000
1751196036.227850,0.000000,0.000000,0.000000,2049.000000
1751196036.237800,0.000000,0.000000,0.000000,2049.000000
1751196036.248000,0.000000,0.000000,0.000000,2049.000000
1751196036.257850,0.000000,0.000000,0.000000,2049.000000
1751196036.267800,0.000000,0.000000,0.000000,2049.000000
1751196036.277850,0.000000,0.000000,0.000000,2049.000000
1751196036.287800,0.000000,0.000000,0.000000,2049.000000
1751196036.297950,0.000000,0.000000,0.000000,2049.000000
1751196036.307850,0.000000,0.000000,0.000000,2049.000000
1751196036.317850,0.000000,0.000000,0.000000,2049.000000
1751196036.328100,0.000000,0.000000,0.000000,2049.000000
1751196036.337850,0.000000,0.000000,0.000000,2049.000000
1751196036.348000,0.000000,0.000000,0.000000,2049.000000
1751196036.358050,0.000000,0.000000,0.000000,2049.000000
1751196036.367850,0.000000,0.000000,0.000000,2049.000000
1751196036.377800,0.000000,0.000000,0.000000,2049.000000
1751196036.387900,0.000000,0.000000,0.000000,2049.000000
1751196036.398000,0.000000,0.000000,0.000000,2049.000000
1751196036.407850,0.000000,0.000000,0.000000,2049.000000
1751196036.417850,0.000000,0.000000,0.000000,2049.000000
1751196036.427850,0.000000,0.000000,0.000000,2049.000000
1751196036.437850,0.000000,0.000000,0.000000,2049.000000
1751196036.447950,0.000000,0.000000,0.000000,2049.000000
1751196036.457800,0.000000,0.000000,0.000000,2049.000000
1751196036.467800,0.000000,0.000000,0.000000,2049.000000
1751196036.477850,0.000000,0.000000,0.000000,2049.000000
1751196036.487800,0.000000,0.000000,0.000000,2049.000000
1751196036.498000,0.000000,0.000000,0.000000,2049.000000
1751196036.507800,0.000000,0.000000,0.000000,2049.000000
1751196036.517800,0.000000,0.000000,0.000000,2049.000000
1751196036.527900,0.000000,0.000000,0.000000,2049.000000
1751196036.537800,0.000000,0.000000,0.000000,2049.000000
1751196036.547950,0.000000,0.000000,0.000000,2049.000000
1751196036.557850,0.000000,0.000000,0.000000,2049.000000
1751196036.568000,0.000000,0.000000,0.000000,2049.000000
1751196036.577800,0.000000,0.000000,0.000000,2049.000000
1751196036.587850,0.000000,0.000000,0.000000,2049.000000
1751196036.598200,0.000000,0.000000,0.000000,2049.000000
1751196036.607800,0.000000,0.000000,0.000000,2049.000000
1751196036.617850,0.000000,0.000000,0.000000,2049.000000
1751196036.627800,0.000000,0.000000,0.000000,2049.000000
1751196036.637850,0.000000,0.000000,0.000000,2049.000000
1751196036.648000,0.000000,0.000000,0.000000,2049.000000
1751196036.657800,0.000000,0.000000,0.000000,2049.000000
1751196036.667800,0.000000,0.000000,0.000000,2049.000000
1751196036.677850,0.000000,0.000000,0.000000,2049.000000
1751196036.687850,0.000000,0.000000,0.000000,2049.000000
1751196036.697950,0.000000,0.000000,0.000000,2049.000000
1751196036.707800,0.000000,0.000000,0.000000,2049.000000
1751196036.717800,0.000000,0.000000,0.000000,2049.000000
1751196036.727850,0.000000,0.000000,0.000000,2049.000000
1751196036.737800,0.000000,0.000000,0.000000,2049.000000
1751196036.748000,0.000000,0.000000,0.000000,2049.000000
1751196036.757800,0.000000,0.000000,0.000000,2049.000000
1751196036.767800,0.000000,0.000000,0.000000,2049.000000
1751196036.778100,0.000000,0.000000,0.000000,2049.000000
1751196036.787800,0.000000,0.000000,0.000000,2049.000000
1751196036.797950,0.000000,0.000000,0.000000,2049.000000
1751196036.808050,0.000000,0.000000,0.000000,2049.000000
1751196036.817800,0.000000,0.000000,0.000000,2049.000000
1751196036.827800,0.000000,0.000000,0.000000,2049.000000
1751196036.837850,0.000000,0.000000,0.000000,2049.000000
1751196036.848000,0.000000,0.000000,0.000000,2049.000000
1751196036.857800,0.000000,0.000000,0.000000,2049.000000
1751196036.867850,0.000000,0.000000,0.000000,2049.000000
1751196036.877800,0.000000,0.000000,0.000000,2049.000000
1751196036.887800,0.000000,0.000000,0.000000,2049.000000
1751196036.898000,0.000000,0.000000,0.000000,2049.000000
1751196036.907800,0.000000,0.000000,0.000000,2049.000000
1751196036.917850,0.000000,0.000000,0.000000,2049.000000
1751196036.927850,0.000000,0.000000,0.000000,2049.000000
1751196036.937850,0.000000,0.000000,0.000000,2049.000000
1751196036.947950,0.000000,0.000000,0.000000,2049.000000
1751196036.957800,0.000000,0.000000,0.000000,2049.000000
1751196036.967750,0.000000,0.000000,0.000000,2049.000000
1751196036.977850,0.000000,0.000000,0.000000,2049.000000
1751196036.987800,0.000000,0.000000,0.000000,2049.000000
1751196036.998000,0.000000,0.000000,0.000000,2049.000000
1751196037.007800,0.000000,0.000000,0.000000,2049.000000
1751196037.018050,0.000000,0.000000,0.000000,2049.000000
1751196037.027800,0.000000,0.000000,0.000000,2049.000000
1751196037.037800,0.000000,0.000000,0.000000,2049.000000
1751196037.048200,0.000000,0.000000,0.000000,2049.000000
1751196037.057800,0.000000,0.000000,0.000000,2049.000000
1751196037.067800,0.000000,0.000000,0.000000,2049.000000
1751196037.077800,0.000000,0.000000,0.000000,2049.000000
1751196037.087850,0.000000,0.000000,0.000000,2049.000000
1751196037.097950,0.000000,0.000000,0.000000,2049.000000
1751196037.107800,0.000000,0.000000,0.000000,2049.000000
1751196037.117850,0.000000,0.000000,0.000000,2049.000000
1751196037.127800,0.000000,0.000000,0.000000,2049.000000
1751196037.137800,0.000000,0.000000,0.000000,2049.000000
1751196037.148000,0.000000,0.000000,0.000000,2049.000000
1751196037.157800,0.000000,0.000000,0.000000,2049.000000
1751196037.167800,0.000000,0.000000,0.000000,2049.000000
1751196037.177850,0.000000,0.000000,0.000000,2049.000000
1751196037.187800,0.000000,0.000000,0.000000,2049.000000
1751196037.197950,0.000000,0.000000,0.000000,2049.000000
1751196037.207800,0.000000,0.000000,0.000000,2049.000000
1751196037.217800,0.000000,0.000000,0.000000,2049.000000
1751196037.228050,0.000000,0.000000,0.000000,2049.000000
1751196037.237800,0.000000,0.000000,0.000000,2049.000000
1751196037.248000,0.000000,0.000000,0.000000,2049.000000
1751196037.258050,0.000000,0.000000,0.000000,2049.000000
1751196037.267800,0.000000,0.000000,0.000000,2049.000000
1751196037.277750,0.000000,0.000000,0.000000,2049.000000
1751196037.287800,0.000000,0.000000,0.000000,2049.000000
1751196037.297950,0.000000,0.000000,0.000000,2049.000000
1751196037.307800,0.000000,0.000000,0.000000,2049.000000
1751196037.317800,0.000000,0.000000,0.000000,2049.000000
1751196037.327800,0.000000,0.000000,0.000000,2049.000000
1751196037.337800,0.000000,0.000000,0.000000,2049.000000
1751196037.347950,0.000000,0.000000,0.000000,2049.000000
1751196037.357800,0.000000,0.000000,0.000000,2049.000000
1751196037.367800,0.000000,0.000000,0.000000,2049.000000
1751196037.377800,0.000000,0.000000,0.000000,2049.000000
1751196037.387800,0.000000,0.000000,0.000000,2049.000000
1751196037.398000,0.000000,0.000000,0.000000,2049.000000
1751196037.407800,0.000000,0.000000,0.000000,2049.000000
1751196037.417800,0.000000,0.000000,0.000000,2049.000000
1751196037.427850,0.000000,0.000000,0.000000,2049.000000
1751196037.437750,0.000000,0.000000,0.000000,2049.000000
1751196037.447950,0.000000,0.000000,0.000000,2049.000000
1751196037.457800,0.000000,0.000000,0.000000,2049.000000
1751196037.468000,0.000000,0.000000,0.000000,2049.000000
1751196037.477800,0.000000,0.000000,0.000000,2049.000000
1751196037.487800,0.000000,0.000000,0.000000,2049.000000
1751196037.498200,0.000000,0.000000,0.000000,2049.000000
1751196037.507800,0.000000,0.000000,0.000000,2049.000000
1751196037.517750,0.000000,0.000000,0.000000,2049.000000
1751196037.527800,0.000000,0.000000,0.000000,2049.000000
1751196037.537850,0.000000,0.000000,0.000000,2049.000000
1751196037.547950,0.000000,0.000000,0.000000,2049.000000
1751196037.557850,0.000000,0.000000,0.000000,2049.000000
1751196037.567800,0.000000,0.000000,0.000000,2049.000000
1751196037.577800,0.000000,0.000000,0.000000,2049.000000
1751196037.587800,0.000000,0.000000,0.000000,2049.000000
1751196037.597950,0.000000,0.000000,0.000000,2049.000000
1751196037.607800,0.000000,0.000000,0.000000,2049.000000
1751196037.617850,0.000000,0.000000,0.000000,2049.000000
1751196037.627800,0.000000,0.000000,0.000000,2049.000000
1751196037.637800,0.000000,0.000000,0.000000,2049.000000
1751196037.648000,0.000000,0.000000,0.000000,2049.000000
1751196037.657800,0.000000,0.000000,0.000000,2049.000000
1751196037.667800,0.000000,0.000000,0.000000,2049.000000
1751196037.678050,0.000000,0.000000,0.000000,2049.000000
1751196037.687750,0.000000,0.000000,0.000000,2049.000000
1751196037.697950,0.000000,0.000000,0.000000,2049.000000
1751196037.708050,0.000000,0.000000,0.000000,2049.000000
1751196037.717800,0.000000,0.000000,0.000000,2049.000000
1751196037.727800,0.000000,0.000000,0.000000,2049.000000
1751196037.737800,0.000000,0.000000,0.000000,2049.000000
1751196037.747950,0.000000,0.000000,0.000000,2049.000000
1751196037.757800,0.000000,0.000000,0.000000,2049.000000
1751196037.767800,0.000000,0.000000,0.000000,2049.000000
1751196037.777750,0.000000,0.000000,0.000000,2049.000000
1751196037.787800,0.000000,0.000000,0.000000,2049.000000
1751196037.797950,0.000000,0.000000,0.000000,2049.000000
1751196037.807750,0.000000,0.000000,0.000000,2049.000000
1751196037.817800,0.000000,0.000000,0.000000,2049.000000
1751196037.827800,0.000000,0.000000,0.000000,2049.000000
1751196037.837750,0.000000,0.000000,0.000000,2049.000000
1751196037.847950,0.000000,0.000000,0.000000,2049.000000
1751196037.857800,0.000000,0.000000,0.000000,2049.000000
1751196037.867800,0.000000,0.000000,0.000000,2049.000000
1751196037.877800,0.000000,0.000000,0.000000,2049.000000
1751196037.887800,0.000000,0.000000,0.000000,2049.000000
1751196037.897950,0.000000,0.000000,0.000000,2049.000000
1751196037.907800,0.000000,0.000000,0.000000,2049.000000
1751196037.918050,0.000000,0.000000,0.000000,2049.000000
1751196037.927800,0.000000,0.000000,0.000000,2049.000000
1751196037.937750,0.000000,0.000000,0.000000,2049.000000
1751196037.948200,0.000000,0.000000,0.000000,2049.000000
1751196037.957800,0.000000,0.000000,0.000000,2049.000000
1751196037.967750,0.000000,0.000000,0.000000,2049.000000
1751196037.977800,0.000000,0.000000,0.000000,2049.000000
1751196037.987800,0.000000,0.000000,0.000000,2049.000000
1751196037.997950,0.000000,0.000000,0.000000,2049.000000
1751196038.007800,0.000000,0.000000,0.000000,2049.000000
1751196038.017800,0.000000,0.000000,0.000000,2049.000000
1751196038.027800,0.000000,0.000000,0.000000,2049.000000
1751196038.037800,0.000000,0.000000,0.000000,2049.000000
1751196038.047950,0.000000,0.000000,0.000000,2049.000000
1751196038.057750,0.000000,0.000000,0.000000,2049.000000
1751196038.067750,0.000000,0.000000,0.000000,2049.000000
1751196038.077800,0.000000,0.000000,0.000000,2049.000000
1751196038.087800,0.000000,0.000000,0.000000,2049.000000
1751196038.097950,0.000000,0.000000,0.000000,2049.000000
1751196038.107800,0.000000,0.000000,0.000000,2049.000000
1751196038.117800,0.000000,0.000000,0.000000,2049.000000
1751196038.128000,0.000000,0.000000,0.000000,2049.000000
1751196038.137800,0.000000,0.000000,0.000000,2049.000000
1751196038.147950,0.000000,0.000000,0.000000,2049.000000
1751196038.158000,0.000000,0.000000,0.000000,2049.000000
1751196038.167800,0.000000,0.000000,0.000000,2049.000000
1751196038.177750,0.000000,0.000000,0.000000,2049.000000
1751196038.187800,0.000000,0.000000,0.000000,2049.000000
1751196038.197950,0.000000,0.000000,0.000000,2049.000000
1751196038.207750,0.000000,0.000000,0.000000,2049.000000
1751196038.217750,0.000000,0.000000,0.000000,2049.000000
1751196038.227750,0.000000,0.000000,0.000000,2049.000000
1751196038.237800,0.000000,0.000000,0.000000,2049.000000
1751196038.247950,0.000000,0.000000,0.000000,2049.000000
1751196038.257800,0.000000,0.000000,0.000000,2049.000000
1751196038.267800,0.000000,0.000000,0.000000,2049.000000
1751196038.277800,0.000000,0.000000,0.000000,2049.000000
1751196038.287800,0.000000,0.000000,0.000000,2049.000000
1751196038.297950,0.000000,0.000000,0.000000,2049.000000
1751196038.307750,0.000000,0.000000,0.000000,2049.000000
1751196038.317800,0.000000,0.000000,0.000000,2049.000000
1751196038.327800,0.000000,0.000000,0.000000,2049.000000
1751196038.337750,0.000000,0.000000,0.000000,2049.000000
1751196038.347950,0.000000,0.000000,0.000000,2049.000000
1751196038.357800,0.000000,0.000000,0.000000,2049.000000
1751196038.368000,0.000000,0.000000,0.000000,2049.000000
1751196038.377800,0.000000,0.000000,0.000000,2049.000000
1751196038.387800,0.000000,0.000000,0.000000,2049.000000
1751196038.398200,0.000000,0.000000,0.000000,2049.000000
1751196038.407800,0.000000,0.000000,0.000000,2049.000000
1751196038.417800,0.000000,0.000000,0.000000,2049.000000
1751196038.427750,0.000000,0.000000,0.000000,2049.000000
1751196038.437750,0.000000,0.000000,0.000000,2049.000000
1751196038.447950,0.000000,0.000000,0.000000,2049.000000
1751196038.457750,0.000000,0.000000,0.000000,2049.000000
1751196038.467750,0.000000,0.000000,0.000000,2049.000000
1751196038.477800,0.000000,0.000000,0.000000,2049.000000
1751196038.487750,0.000000,0.000000,0.000000,2049.000000
1751196038.497950,0.000000,0.000000,0.000000,2049.000000
1751196038.507750,0.000000,0.000000,0.000000,2049.000000
1751196038.517800,0.000000,0.000000,0.000000,2049.000000
1751196038.527800,0.000000,0.000000,0.000000,2049.000000
1751196038.537800,0.000000,0.000000,0.000000,2049.000000
1751196038.547950,0.000000,0.000000,0.000000,2049.000000
1751196038.557750,0.000000,0.000000,0.000000,2049.000000
1751196038.567800,0.000000,0.000000,0.000000,2049.000000
1751196038.578050,0.000000,0.000000,0.000000,2049.000000
1751196038.587750,0.000000,0.000000,0.000000,2049.000000
1751196038.597950,0.000000,0.000000,0.000000,2049.000000
1751196038.607950,0.000000,0.000000,0.000000,2049.000000
1751196038.617750,0.000000,0.000000,0.000000,2049.000000
1751196038.627800,0.000000,0.000000,0.000000,2049.000000
1751196038.637800,0.000000,0.000000,0.000000,2049.000000
1751196038.647950,0.000000,0.000000,0.000000,2049.000000
1751196038.657800,0.000000,0.000000,0.000000,2049.000000
1751196038.667750,0.000000,0.000000,0.000000,2049.000000
1751196038.677750,0.000000,0.000000,0.000000,2049.000000
1751196038.687800,0.000000,0.000000,0.000000,2049.000000
1751196038.697950,0.000000,0.000000,0.000000,2049.000000
1751196038.707750,0.000000,0.000000,0.000000,2049.000000
1751196038.717750,0.000000,0.000000,0.000000,2049.000000
1751196038.727800,0.000000,0.000000,0.000000,2049.000000
1751196038.737750,0.000000,0.000000,0.000000,2049.000000
1751196038.747950,0.000000,0.000000,0.000000,2049.000000
1751196038.757750,0.000000,0.000000,0.000000,2049.000000
1751196038.767750,0.000000,0.000000,0.000000,2049.000000
1751196038.777750,0.000000,0.000000,0.000000,2049.000000
1751196038.787750,0.000000,0.000000,0.000000,2049.000000
1751196038.797950,0.000000,0.000000,0.000000,2049.000000
1751196038.807800,0.000000,0.000000,0.000000,2049.000000
1751196038.818000,0.000000,0.000000,0.000000,2049.000000
1751196038.827750,0.000000,0.000000,0.000000,2049.000000
1751196038.837800,0.000000,0.000000,0.000000,2049.000000
1751196038.848200,0.000000,0.000000,0.000000,2049.000000
1751196038.857750,0.000000,0.000000,0.000000,2049.000000
1751196038.867750,0.000000,0.000000,0.000000,2049.000000
1751196038.877750,0.000000,0.000000,0.000000,2049.000000
1751196038.887800,0.000000,0.000000,0.000000,2049.000000
1751196038.897950,0.000000,0.000000,0.000000,2049.000000
1751196038.907750,0.000000,0.000000,0.000000,2049.000000
1751196038.917800,0.000000,0.000000,0.000000,2049.000000
1751196038.927800,0.000000,0.000000,0.000000,2049.000000
1751196038.937750,0.000000,0.000000,0.000000,2049.000000
1751196038.947950,0.000000,0.000000,0.000000,2049.000000
1751196038.957750,0.000000,0.000000,0.000000,2049.000000
1751196038.967750,0.000000,0.000000,0.000000,2049.000000
1751196038.977750,0.000000,0.000000,0.000000,2049.000000
1751196038.987750,0.000000,0.000000,0.000000,2049.000000
1751196038.997950,0.000000,0.000000,0.000000,2049.000000
1751196039.007800,0.000000,0.000000,0.000000,2049.000000
1751196039.017800,0.000000,0.000000,0.000000,2049.000000
1751196039.028000,0.000000,0.000000,0.000000,2049.000000
1751196039.037750,0.000000,0.000000,0.000000,2049.000000
1751196039.047950,0.000000,0.000000,0.000000,2049.000000
1751196039.058000,0.000000,0.000000,0.000000,2049.000000
1751196039.067750,0.000000,0.000000,0.000000,2049.000000
1751196039.077750,0.000000,0.000000,0.000000,2049.000000
1751196039.087750,0.000000,0.000000,0.000000,2049.000000
1751196039.097950,0.000000,0.000000,0.000000,2049.000000
1751196039.107750,0.000000,0.000000,0.000000,2049.000000
1751196039.117750,0.000000,0.000000,0.000000,2049.000000
1751196039.127800,0.000000,0.000000,0.000000,2049.000000
1751196039.137800,0.000000,0.000000,0.000000,2049.000000
1751196039.147950,0.000000,0.000000,0.000000,2049.000000
1751196039.157800,0.000000,0.000000,0.000000,2049.000000
1751196039.167750,0.000000,0.000000,0.000000,2049.000000
1751196039.177750,0.000000,0.000000,0.000000,2049.000000
1751196039.187750,0.000000,0.000000,0.000000,2049.000000
1751196039.197950,0.000000,0.000000,0.000000,2049.000000
1751196039.207750,0.000000,0.000000,0.000000,2049.000000
1751196039.217750,0.000000,0.000000,0.000000,2049.000000
1751196039.227800,0.000000,0.000000,0.000000,2049.000000
1751196039.237750,0.000000,0.000000,0.000000,2049.000000
1751196039.247950,0.000000,0.000000,0.000000,2049.000000
1751196039.257800,0.000000,0.000000,0.000000,2049.000000
1751196039.268000,0.000000,0.000000,0.000000,2049.000000
1751196039.277750,0.000000,0.000000,0.000000,2049.000000
1751196039.287800,0.000000,0.000000,0.000000,2049.000000
1751196039.298200,0.000000,0.000000,0.000000,2049.000000
1751196039.307750,0.000000,0.000000,0.000000,2049.000000
1751196039.317750,0.000000,0.000000,0.000000,2049.000000
1751196039.327750,0.000000,0.000000,0.000000,2049.000000
1751196039.337750,0.000000,0.000000,0.000000,2049.000000
1751196039.347950,0.000000,0.000000,0.000000,2049.000000
1751196039.357750,0.000000,0.000000,0.000000,2049.000000
1751196039.367750,0.000000,0.000000,0.000000,2049.000000
1751196039.377800,0.000000,0.000000,0.000000,2049.000000
1751196039.387750,0.000000,0.000000,0.000000,2049.000000
1751196039.397950,0.000000,0.000000,0.000000,2049.000000
1751196039.407750,0.000000,0.000000,0.000000,2049.000000
1751196039.417750,0.000000,0.000000,0.000000,2049.000000
1751196039.427800,0.000000,0.000000,0.000000,2049.000000
1751196039.437750,0.000000,0.000000,0.000000,2049.000000
1751196039.447950,0.000000,0.000000,0.000000,2049.000000
1751196039.457750,0.000000,0.000000,0.000000,2049.000000
1751196039.467750,0.000000,0.000000,0.000000,2049.000000
