t,ams_voltage_max_8,ams_voltage_max_7,ams_voltage_max_6,ams_voltage_max_5,ams_voltage_max_4,ams_voltage_max_3,ams_voltage_max_2,ams_voltage_max_1
1751196025.569200,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196025.580450,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196025.599200,3.880000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196025.610450,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196025.621750,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196025.640400,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196025.651650,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196025.662950,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196025.674200,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196025.692850,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196025.704150,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196025.715400,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196025.726700,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196025.745300,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196025.756550,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196025.767850,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196025.779150,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196025.797850,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196025.809150,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196025.820450,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196025.831750,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196025.850350,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196025.861600,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196025.872900,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196025.891600,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196025.902900,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196025.914150,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196025.925450,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196025.944050,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196025.955350,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196025.966600,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196025.977900,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196025.996650,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.007950,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.019250,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.030500,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.049200,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.060500,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.071800,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.090400,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.101650,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.112950,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.124250,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.142850,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.154100,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.165400,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.176700,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.195300,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.206550,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.217850,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.229150,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.247850,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.259100,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.270400,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.281700,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.300300,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.311600,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.322900,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.341600,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.352850,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.364150,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.375450,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.394050,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.405350,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.416650,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.446550,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.457800,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.469100,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.480400,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.499100,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.510400,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.521700,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.540300,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.551600,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.562900,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.574200,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.592750,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.604050,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.615350,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.626650,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.645250,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.656500,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.667800,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.679100,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.697800,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.709100,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.720350,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.731700,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.750250,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.761550,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.772850,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.791550,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.802850,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.814100,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.825400,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196026.844000,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.855300,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.866600,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.877850,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196026.896600,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196026.919150,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196026.930450,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196026.949150,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196026.960450,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196026.971750,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196026.990350,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.001600,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.012900,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.024200,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196027.042800,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.054100,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.065400,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.076650,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.095300,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.106550,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.117850,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.129100,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.147850,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.159100,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.170400,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.181700,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.200300,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.211600,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.900000
1751196027.222850,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.241600,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.252850,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.264150,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.275400,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.294050,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.305350,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.316600,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.346500,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.357800,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.369100,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.380350,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.399100,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.410350,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.421650,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.432900,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.451650,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.462900,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.474200,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.492850,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.504100,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.515400,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.526700,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.545300,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.556600,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.567850,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.579150,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.597850,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.609150,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.620450,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.631750,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.650350,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.661600,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.672900,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.691650,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.702950,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.714200,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.725500,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.744100,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.755400,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.766700,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.796550,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.807900,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.819150,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.830450,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.849150,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.860450,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.871750,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.890350,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.901650,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.912950,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.924200,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.942850,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.954100,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.965400,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
1751196027.976700,3.890000,3.890000,3.910000,3.980000,3.900000,3.910000,3.900000,3.910000
