t,ams_voltage_min_9
1751195615.989700,3.050000
1751195616.001000,3.050000
1751195616.012250,3.040000
1751195616.023550,3.040000
1751195616.042200,3.040000
1751195616.053500,3.030000
1751195616.064750,3.030000
1751195616.076050,3.040000
1751195616.094750,3.030000
1751195616.106000,3.030000
1751195616.117300,3.030000
1751195616.136000,3.040000
1751195616.147300,3.050000
1751195616.169850,3.040000
1751195616.188550,3.030000
1751195616.199700,3.040000
1751195616.211000,3.050000
1751195616.222250,3.010000
1751195616.240950,3.030000
1751195616.252250,3.030000
1751195616.263500,3.040000
1751195616.274800,3.040000
1751195616.293450,3.030000
1751195616.304750,3.040000
1751195616.316050,3.040000
1751195616.334700,3.030000
1751195616.346000,3.030000
1751195616.357250,3.040000
1751195616.387350,3.030000
1751195616.398550,3.020000
1751195616.409700,3.040000
1751195616.421000,3.020000
1751195616.439750,3.040000
1751195616.451050,3.020000
1751195616.462350,3.030000
1751195616.473600,3.040000
1751195616.492250,3.020000
1751195616.503550,3.040000
1751195616.514800,2.990000
1751195616.526100,3.040000
1751195616.544750,3.020000
1751195616.556050,3.020000
1751195616.567300,3.030000
1751195616.586000,3.020000
1751195616.597300,3.030000
1751195616.619850,3.020000
1751195616.649900,3.050000
1751195616.661200,3.060000
1751195616.672450,3.030000
1751195616.691150,3.040000
1751195616.702400,3.030000
1751195616.713700,3.030000
1751195616.725000,3.060000
1751195616.743650,3.040000
1751195616.754950,3.050000
1751195616.766250,3.030000
1751195616.784900,3.030000
1751195616.796150,3.040000
1751195616.807450,3.030000
1751195616.818650,3.060000
1751195616.837450,3.040000
1751195616.848600,3.030000
1751195616.859800,3.030000
1751195616.871050,3.050000
1751195616.889850,3.050000
1751195616.901100,3.020000
1751195616.912400,3.050000
1751195616.923700,3.030000
1751195616.942300,3.050000
1751195616.953600,3.040000
1751195616.964900,3.050000
1751195616.976150,3.020000
1751195616.994850,3.040000
1751195617.006150,3.050000
1751195617.017450,3.040000
1751195617.036100,3.820000
1751195617.047400,3.020000
1751195617.058600,3.020000
1751195617.069750,3.050000
1751195617.099800,3.030000
1751195617.111100,3.040000
1751195617.122400,3.040000
1751195617.141000,3.040000
1751195617.152300,3.020000
1751195617.163600,3.060000
1751195617.174900,3.050000
1751195617.193550,3.040000
1751195617.204850,3.040000
1751195617.216150,3.070000
1751195617.234850,3.010000
1751195617.246100,3.040000
1751195617.257400,3.040000
1751195617.268600,3.040000
1751195617.287350,3.060000
1751195617.298550,3.050000
1751195617.309700,3.050000
1751195617.321000,3.100000
1751195617.339750,3.010000
1751195617.351050,3.050000
1751195617.362350,3.040000
1751195617.373600,3.050000
1751195617.392250,3.040000
1751195617.403550,3.030000
1751195617.414850,3.030000
1751195617.426100,3.040000
1751195617.444750,3.030000
1751195617.456050,3.040000
1751195617.467350,3.030000
1751195617.486000,3.040000
1751195617.497300,3.050000
1751195617.519850,3.040000
1751195617.549900,3.050000
1751195617.561200,3.050000
1751195617.572500,3.040000
1751195617.591300,3.040000
1751195617.602550,3.040000
1751195617.613850,3.040000
1751195617.625150,3.050000
1751195617.643850,3.040000
1751195617.655100,3.040000
1751195617.666400,3.050000
1751195617.685100,3.070000
1751195617.696400,3.050000
1751195617.707650,3.030000
1751195617.718950,3.050000
1751195617.737750,3.020000
1751195617.749000,3.020000
1751195617.760300,3.020000
1751195617.771600,3.060000
1751195617.790250,3.050000
1751195617.801550,3.030000
1751195617.812800,3.040000
1751195617.824150,3.050000
1751195617.842800,3.030000
1751195617.854100,3.040000
1751195617.865400,3.040000
1751195617.884100,3.050000
1751195617.895350,3.040000
1751195617.906650,3.100000
1751195617.917950,3.040000
1751195617.936650,3.070000
1751195617.947900,3.060000
1751195617.959200,3.030000
1751195617.970500,3.060000
1751195617.989250,3.050000
1751195618.000600,3.050000
1751195618.011850,3.060000
1751195618.023150,3.040000
1751195618.041800,3.040000
1751195618.053100,3.060000
1751195618.064400,3.040000
1751195618.075650,3.040000
1751195618.094350,3.020000
1751195618.105600,3.040000
1751195618.116900,3.160000
1751195618.135600,3.060000
1751195618.146850,3.050000
1751195618.158150,3.050000
1751195618.169450,3.060000
1751195618.188200,3.040000
1751195618.199500,3.050000
1751195618.210800,3.050000
1751195618.222100,3.050000
1751195618.240750,3.050000
1751195618.252050,3.050000
1751195618.263350,3.050000
1751195618.274650,3.060000
1751195618.293300,3.050000
1751195618.304600,3.040000
1751195618.315900,3.050000
1751195618.334550,2.900000
1751195618.345850,3.060000
1751195618.357100,3.160000
1751195618.387200,3.040000
1751195618.409750,3.050000
1751195618.421050,3.160000
1751195618.439800,3.050000
1751195618.451100,3.050000
1751195618.462350,3.060000
1751195618.473650,3.050000
1751195618.492300,3.050000
1751195618.503550,3.050000
1751195618.514850,3.040000
1751195618.526100,3.040000
1751195618.544850,3.070000
1751195618.556100,3.060000
1751195618.567400,3.060000
1751195618.586050,3.060000
1751195618.597350,3.130000
1751195618.608550,3.060000
1751195618.619700,3.050000
1751195618.649750,3.060000
1751195618.661050,3.050000
1751195618.672350,3.060000
1751195618.691000,3.050000
1751195618.702250,3.010000
1751195618.713600,3.080000
1751195618.724850,3.060000
1751195618.743500,3.060000
1751195618.754800,3.010000
1751195618.766100,3.040000
1751195618.784750,3.160000
1751195618.796050,3.060000
1751195618.807300,3.060000
1751195618.818500,3.060000
1751195618.837300,3.060000
1751195618.848500,3.050000
1751195618.859650,3.060000
1751195618.870950,3.150000
1751195618.889700,3.060000
1751195618.901050,3.010000
1751195618.912300,3.070000
1751195618.923600,3.060000
1751195618.942250,3.060000
1751195618.953550,3.050000
1751195618.964800,3.050000
1751195618.976100,3.060000
1751195618.994800,3.060000
1751195619.006050,2.950000
1751195619.017350,3.060000
1751195619.036000,3.060000
1751195619.047300,3.050000
1751195619.058450,3.070000
1751195619.069650,3.080000
1751195619.099700,3.060000
1751195619.111000,2.900000
1751195619.122300,3.040000
1751195619.140950,3.050000
1751195619.152250,3.060000
1751195619.163500,3.060000
1751195619.174800,3.110000
1751195619.193500,3.040000
1751195619.204750,3.050000
1751195619.216050,3.090000
1751195619.234750,3.050000
1751195619.246050,3.050000
1751195619.257300,3.060000
1751195619.268500,3.040000
1751195619.287300,3.050000
1751195619.298500,3.050000
1751195619.309650,3.050000
1751195619.321000,3.050000
1751195619.339750,3.050000
1751195619.351050,3.040000
1751195619.362350,3.080000
1751195619.373650,3.060000
1751195619.392300,3.060000
1751195619.403550,3.060000
1751195619.414850,3.070000
1751195619.426150,3.070000
1751195619.444800,3.060000
1751195619.456100,3.060000
1751195619.467400,3.080000
1751195619.486100,3.060000
1751195619.497400,3.060000
1751195619.508600,3.050000
1751195619.519750,2.920000
1751195619.549750,3.060000
1751195619.561050,3.030000
1751195619.572350,3.070000
1751195619.591050,3.050000
1751195619.602300,3.030000
1751195619.613600,3.050000
1751195619.624900,3.040000
1751195619.643550,3.040000
1751195619.654850,3.070000
1751195619.666100,3.120000
1751195619.684800,3.050000
1751195619.696100,3.040000
1751195619.707350,3.050000
1751195619.718550,3.110000
1751195619.737350,3.040000
1751195619.748550,3.040000
1751195619.759700,3.070000
1751195619.771000,3.060000
1751195619.789800,3.060000
1751195619.801100,3.060000
1751195619.812400,3.050000
1751195619.823650,3.060000
1751195619.842300,3.040000
1751195619.853600,3.060000
1751195619.864900,3.030000
1751195619.876150,3.060000
1751195619.894850,3.060000
1751195619.906150,3.050000
1751195619.917450,3.050000
1751195619.936150,3.050000
1751195619.947400,3.070000
1751195619.958600,3.060000
1751195619.969800,3.020000
1751195619.988450,3.030000
1751195619.999600,3.060000
1751195620.010950,3.050000
1751195620.022200,3.060000
1751195620.040900,3.060000
1751195620.052200,3.060000
1751195620.063450,3.060000
1751195620.074750,3.050000
1751195620.093450,3.050000
1751195620.104750,3.060000
1751195620.116050,3.040000
1751195620.134700,3.050000
1751195620.146000,3.050000
1751195620.157300,3.050000
1751195620.168450,3.040000
1751195620.187250,3.040000
1751195620.209850,3.070000
1751195620.221100,2.900000
1751195620.239700,3.040000
1751195620.251000,3.160000
1751195620.262250,3.060000
1751195620.273550,3.060000
1751195620.292200,3.050000
1751195620.303500,3.050000
1751195620.314800,3.000000
1751195620.326100,3.070000
1751195620.344750,3.040000
1751195620.356050,3.060000
1751195620.367350,3.030000
1751195620.386000,3.060000
1751195620.397350,3.020000
1751195620.408500,3.060000
1751195620.419700,3.050000
1751195620.449750,3.060000
1751195620.461050,3.030000
1751195620.472300,3.060000
1751195620.491050,3.050000
1751195620.502300,3.060000
1751195620.513600,3.050000
1751195620.524850,3.010000
1751195620.543550,3.040000
1751195620.554850,3.030000
1751195620.566150,3.040000
1751195620.584850,2.970000
1751195620.596150,3.050000
1751195620.607400,3.050000
1751195620.618600,3.050000
1751195620.637350,3.030000
1751195620.648550,3.110000
1751195620.659750,3.070000
1751195620.671000,2.960000
1751195620.689800,3.050000
1751195620.701100,3.030000
1751195620.712350,3.060000
1751195620.723650,3.080000
1751195620.742300,3.030000
1751195620.753600,3.060000
1751195620.764850,3.040000
1751195620.776150,3.050000
1751195620.794850,3.070000
1751195620.806150,3.050000
1751195620.817450,3.040000
1751195620.836100,3.060000
1751195620.847400,3.080000
1751195620.858600,3.060000
1751195620.869800,3.310000
1751195620.888450,3.020000
1751195620.899600,3.050000
1751195620.910900,3.050000
1751195620.922200,3.070000
1751195620.940850,3.060000
1751195620.952150,3.070000
1751195620.963450,3.040000
1751195620.974750,3.010000
1751195620.993400,3.080000
1751195621.004700,3.070000
1751195621.015950,3.040000
1751195621.034700,3.030000
1751195621.046000,3.050000
1751195621.057250,3.070000
1751195621.068450,3.170000
1751195621.087300,3.070000
1751195621.098500,3.070000
1751195621.109650,3.060000
1751195621.120950,3.040000
1751195621.139750,2.980000
1751195621.151050,3.040000
1751195621.162350,3.050000
1751195621.173650,3.040000
1751195621.192400,3.060000
1751195621.203650,3.070000
1751195621.214950,3.170000
1751195621.226300,3.080000
1751195621.245050,3.060000
1751195621.256350,3.070000
1751195621.267650,3.040000
1751195621.286450,3.050000
1751195621.297700,3.060000
1751195621.309000,3.040000
1751195621.320300,3.050000
1751195621.339200,3.050000
1751195621.350500,3.060000
1751195621.361800,3.060000
1751195621.373100,3.070000
1751195621.391950,3.080000
1751195621.403250,3.040000
1751195621.414550,3.360000
1751195621.425850,3.060000
1751195621.444650,3.060000
1751195621.455950,3.120000
1751195621.467250,3.040000
1751195621.486050,3.050000
1751195621.497350,3.060000
1751195621.508550,3.100000
1751195621.519700,3.070000
1751195621.538550,3.050000
1751195621.549700,3.070000
1751195621.561000,3.090000
1751195621.572300,3.070000
1751195621.591200,3.100000
1751195621.602500,3.080000
1751195621.613750,3.060000
1751195621.625050,3.040000
1751195621.643850,3.060000
1751195621.655100,3.070000
1751195621.666400,3.060000
1751195621.685200,2.650000
1751195621.696450,3.060000
1751195621.707750,3.060000
1751195621.719000,3.080000
1751195621.737900,4.800000
1751195621.749200,3.070000
1751195621.760450,2.990000
1751195621.771750,3.060000
1751195621.790450,3.080000
1751195621.801750,3.060000
1751195621.813000,3.070000
1751195621.824350,3.070000
1751195621.843050,3.080000
1751195621.854350,3.070000
1751195621.865650,3.070000
1751195621.884350,3.070000
1751195621.895650,3.070000
1751195621.906900,3.080000
1751195621.918200,3.080000
1751195621.936900,3.090000
1751195621.948200,3.070000
1751195621.959500,3.040000
1751195621.970800,3.070000
1751195621.989600,3.080000
1751195622.000850,3.070000
1751195622.012200,3.070000
1751195622.023450,3.080000
1751195622.042100,3.060000
1751195622.053400,3.360000
1751195622.064700,3.100000
1751195622.075950,3.080000
1751195622.094650,3.080000
1751195622.105950,3.100000
1751195622.117250,3.060000
1751195622.135950,2.950000
1751195622.147250,3.070000
1751195622.158400,3.080000
1751195622.169600,3.070000
1751195622.199650,3.090000
1751195622.210950,3.080000
1751195622.222250,3.080000
1751195622.240900,3.060000
1751195622.252200,3.060000
1751195622.263500,3.080000
1751195622.274750,3.080000
1751195622.293450,3.060000
1751195622.304750,3.080000
1751195622.316000,3.070000
1751195622.334700,3.070000
1751195622.346000,3.090000
1751195622.357250,3.070000
1751195622.368450,3.090000
1751195622.387200,3.070000
1751195622.398400,3.060000
1751195622.409600,3.060000
1751195622.420850,3.090000
1751195622.439650,3.070000
1751195622.450950,3.100000
1751195622.462200,3.060000
1751195622.473500,3.120000
1751195622.492150,3.090000
1751195622.503450,3.110000
1751195622.514750,3.070000
1751195622.526050,3.070000
1751195622.544700,3.080000
1751195622.556000,3.000000
1751195622.567300,3.080000
1751195622.585950,3.070000
1751195622.597200,3.060000
1751195622.608450,3.070000
1751195622.619550,3.070000
1751195622.649650,3.050000
1751195622.660900,3.070000
1751195622.672200,3.070000
1751195622.690900,3.120000
1751195622.702200,3.070000
1751195622.713450,3.060000
1751195622.724750,3.020000
1751195622.743450,3.060000
1751195622.754700,3.060000
1751195622.766000,3.050000
1751195622.784650,3.070000
1751195622.795950,3.060000
1751195622.807200,3.070000
1751195622.818400,3.100000
1751195622.837200,2.910000
1751195622.848400,3.040000
1751195622.859550,3.060000
1751195622.870800,3.060000
1751195622.889600,3.080000
1751195622.900900,3.080000
1751195622.912150,2.960000
1751195622.923450,3.090000
1751195622.942100,3.050000
1751195622.953350,3.070000
1751195622.964700,2.940000
1751195622.975950,3.050000
1751195622.994650,3.050000
1751195623.005950,3.080000
1751195623.017200,3.060000
1751195623.035900,3.070000
1751195623.047200,3.180000
1751195623.058400,3.050000
1751195623.069550,3.060000
1751195623.099600,3.080000
1751195623.110900,3.080000
1751195623.122200,3.080000
1751195623.140900,3.070000
1751195623.152150,3.060000
1751195623.163450,3.310000
1751195623.174700,3.060000
1751195623.193400,3.040000
1751195623.204700,3.060000
1751195623.216000,3.010000
1751195623.234700,3.080000
1751195623.245950,3.060000
1751195623.257250,3.060000
1751195623.268450,3.140000
1751195623.287200,3.070000
1751195623.298400,3.050000
1751195623.309550,3.080000
1751195623.320850,3.070000
1751195623.339600,3.060000
1751195623.350900,3.080000
1751195623.362200,3.070000
1751195623.373450,3.060000
1751195623.392100,5.030000
1751195623.403400,3.050000
1751195623.414700,3.070000
1751195623.426000,3.060000
1751195623.444700,3.030000
1751195623.455950,3.060000
1751195623.467250,3.100000
1751195623.485950,3.070000
1751195623.497200,3.080000
1751195623.508400,3.060000
1751195623.519600,3.050000
1751195623.549600,3.080000
1751195623.560900,3.080000
1751195623.572200,3.080000
1751195623.590850,3.070000
1751195623.602150,2.900000
1751195623.613450,3.080000
1751195623.624750,3.080000
1751195623.643400,3.080000
1751195623.654650,3.080000
1751195623.665950,3.110000
1751195623.684650,3.090000
1751195623.695900,3.080000
1751195623.707200,3.080000
1751195623.718400,3.090000
1751195623.737100,3.080000
1751195623.748350,3.080000
1751195623.759500,3.090000
1751195623.770800,3.080000
1751195623.789600,3.120000
1751195623.800850,3.080000
1751195623.812150,3.060000
1751195623.823450,3.210000
1751195623.842050,3.080000
1751195623.853350,3.070000
1751195623.864650,3.080000
1751195623.875900,3.060000
1751195623.894600,2.760000
1751195623.905900,3.080000
1751195623.917200,3.050000
1751195623.935850,3.080000
1751195623.947100,3.090000
1751195623.969700,3.070000
1751195623.988400,3.080000
1751195623.999550,3.090000
1751195624.010850,3.080000
1751195624.022150,3.090000
1751195624.040800,3.060000
1751195624.052100,3.080000
1751195624.063400,3.100000
