t,ModelConfig_MissionSelect,ModelConfig_TVMaster,ModelConfig_TractionControl,ModelConfig_ThrottleShaping,ModelConfig_MotorMapping,ModelConfig_MidCornerSetting,ModelConfig_CornerExitSetting,ModelConfig_CornerEntrySetting
1751195971.698300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195971.748300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195971.798300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195971.848300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195971.898300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195971.948300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195971.998300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195972.048300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195972.098300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195972.148300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195972.198300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195972.248300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195972.298300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195972.348300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195972.398300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195972.448300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195972.498300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195972.548300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195972.598300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195972.648300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195972.698300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195972.748300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195972.798300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195972.848300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195972.898300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195972.948300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195972.998300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195973.048300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195973.098300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195973.148300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195973.198250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195973.248300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195973.298300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195973.348300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195973.398300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195973.448250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195973.498300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195973.548300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195973.598300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195973.648300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195973.698250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195973.748300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195973.798300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195973.848250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195973.898300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195973.948250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195973.998300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195974.048300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195974.098250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195974.148300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195974.198250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195974.248250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195974.298300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195974.348250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195974.398300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195974.448250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195974.498250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195974.548300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195974.598250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195974.648300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195974.698250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195974.748250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195974.798300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195974.848250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195974.898300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195974.948250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195974.998250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195975.048300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195975.098250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195975.148250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195975.198250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195975.248250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195975.298300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195975.348250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195975.398250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195975.448250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195975.498250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195975.548250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195975.598250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195975.648250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195975.698250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195975.748250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195975.798250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195975.848250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195975.898250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195975.948250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195975.998250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195976.048250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195976.098250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195976.148250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195976.198250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195976.248250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195976.298250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195976.348250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195976.398250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195976.448250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195976.498250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195976.548250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195976.598250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195976.648250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195976.698250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195976.748250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195976.798250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195976.848250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195976.898250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195976.948250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195976.998250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195977.048250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195977.098250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195977.148250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195977.198250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195977.248250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195977.298250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195977.348250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195977.398200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195977.448250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195977.498250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195977.548250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195977.598250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195977.648200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195977.698250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195977.748250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195977.798250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195977.848250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195977.898200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195977.948250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195977.998250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195978.048250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195978.098250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195978.148200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195978.198250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195978.248250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195978.298200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195978.348450,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195978.398200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195978.448250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195978.498250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195978.548200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195978.598250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195978.648200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195978.698200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195978.748250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195978.798450,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195978.848250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195978.898200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195978.948200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195978.998250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195979.048200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195979.098250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195979.148200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195979.198200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195979.248450,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195979.298200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195979.348200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195979.398200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195979.448200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195979.498250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195979.548200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195979.598200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195979.648200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195979.698450,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195979.748200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195979.798200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195979.848200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195979.898200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195979.948200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195979.998200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195980.048200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195980.098200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195980.148400,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195980.198200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195980.248200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195980.298200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195980.348200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195980.398200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195980.448200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195980.498200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195980.548200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195980.598400,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195980.648200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195980.698200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195980.748200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195980.798200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195980.848200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195980.898200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195980.948200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195980.998200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195981.048400,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195981.098200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195981.148200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195981.198200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195981.248200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195981.298200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195981.348200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195981.398200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195981.448200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195981.498400,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195981.548200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195981.598200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195981.648200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195981.698200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195981.748200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195981.798200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195981.848200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195981.898200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195981.948350,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195981.998200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195982.048200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195982.098200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195982.148200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195982.198200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195982.248200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195982.298200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195982.348200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195982.398350,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195982.448200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195982.498150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195982.548200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195982.598350,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195982.648200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195982.698200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195982.748150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195982.798350,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195982.848200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195982.898200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195982.948200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195982.998300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195983.048200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195983.098200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195983.148150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195983.198350,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195983.248150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195983.298200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195983.348200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195983.398150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195983.448200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195983.498150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195983.548150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195983.598300,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195983.648150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195983.698200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195983.748150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195983.798150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195983.848200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195983.898150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195983.948200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195983.998150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195984.048150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195984.098200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195984.148150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195984.198150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195984.248150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195984.298150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195984.348200,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195984.398150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195984.448150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195984.498150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195984.548150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195984.598150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195984.648150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195984.698150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195984.748150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195984.798150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195984.848150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195984.898150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195984.948150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195984.998150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195985.048150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195985.098150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195985.148150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195985.198150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195985.248150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195985.298150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195985.348150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195985.398150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195985.448150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195985.498150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195985.548150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195985.598250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195985.648150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195985.698150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195985.748150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195985.798150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195985.848150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195985.898150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195985.948150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195985.998150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195986.048250,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
1751195986.098150,0.000000,0.000000,0.000000,1.000000,10.000000,0.000000,0.000000,0.000000
