t,sensor_spring_travel_fr,sensor_spring_travel_fl,sensor_brake_temp_fr,sensor_brake_temp_fl
1751195596.357650,60.658200,63.075600,0.000000,0.000000
1751195596.407500,60.193800,62.514000,0.000000,0.000000
1751195596.457450,60.073200,62.904600,0.000000,0.000000
1751195596.507450,60.022800,63.246600,0.000000,0.000000
1751195596.557700,59.902200,63.124200,0.000000,0.000000
1751195596.607950,60.170400,63.223200,0.000000,0.000000
1751195596.657650,60.048000,62.368200,0.000000,0.000000
1751195596.708000,60.413400,62.442000,0.000000,0.000000
1751195596.757950,60.903000,62.929800,0.000000,0.000000
1751195596.807850,60.780600,62.562600,0.000000,0.000000
1751195596.857750,59.486400,62.832600,0.000000,0.000000
1751195596.907900,59.144400,63.736200,0.000000,0.000000
1751195596.957650,59.754600,64.517400,0.000000,0.000000
1751195597.007550,59.779800,63.930600,0.000000,0.000000
1751195597.057700,59.851800,62.881200,0.000000,0.000000
1751195597.107650,59.486400,61.684200,0.000000,0.000000
1751195597.157650,60.512400,62.832600,0.000000,0.000000
1751195597.207800,60.561000,62.978400,0.000000,0.000000
1751195597.257700,59.608800,61.781400,0.000000,0.000000
1751195597.307900,60.096600,61.513200,0.000000,0.000000
1751195597.357900,60.561000,62.611200,0.000000,0.000000
1751195597.407450,60.292800,62.220600,0.000000,0.000000
1751195597.457450,60.267600,62.220600,0.000000,0.000000
1751195597.507450,60.463800,63.613800,0.000000,0.000000
1751195597.557800,60.267600,63.759600,0.000000,0.000000
1751195597.607400,58.460400,60.976800,0.000000,0.000000
1751195597.657650,60.683400,61.171200,0.000000,0.000000
1751195597.707600,59.950800,61.390800,0.000000,0.000000
1751195597.757500,60.145200,62.611200,0.000000,0.000000
1751195597.807650,59.706000,62.881200,0.000000,0.000000
1751195597.857950,59.851800,62.856000,0.000000,0.000000
1751195597.907900,60.022800,62.442000,0.000000,0.000000
1751195597.957650,59.364000,62.442000,0.000000,0.000000
1751195598.007900,59.144400,63.955800,0.000000,0.000000
1751195598.057750,59.218200,63.759600,0.000000,0.000000
1751195598.107650,58.485600,63.027000,0.000000,0.000000
1751195598.157650,58.998600,63.685800,0.000000,0.000000
1751195598.207650,58.973400,63.955800,0.000000,0.000000
1751195598.257650,59.193000,63.759600,0.000000,0.000000
1751195598.307700,59.608800,63.784800,0.000000,0.000000
1751195598.357900,59.706000,64.004400,0.000000,0.000000
1751195598.407850,60.561000,64.150200,0.000000,0.000000
1751195598.457900,61.122600,64.247400,0.000000,0.000000
1751195598.507650,61.146000,64.004400,0.000000,0.000000
1751195598.557650,61.684200,64.053000,0.000000,0.000000
1751195598.607650,62.074800,64.053000,0.000000,0.000000
1751195598.657850,62.074800,63.417600,0.000000,0.000000
1751195598.707650,62.294400,63.394200,0.000000,0.000000
1751195598.757750,62.611200,63.466200,0.000000,0.000000
1751195598.807400,62.539200,63.514800,0.000000,0.000000
1751195598.857700,62.587800,63.565200,0.000000,0.000000
1751195598.907650,62.319600,63.736200,0.000000,0.000000
1751195598.957650,62.197200,63.588600,0.000000,0.000000
1751195599.007700,62.416800,63.685800,0.000000,0.000000
1751195599.057850,62.685000,63.662400,0.000000,0.000000
1751195599.107650,62.049600,63.491400,0.000000,0.000000
1751195599.157800,62.148600,63.736200,0.000000,0.000000
1751195599.207650,62.391600,64.224000,0.000000,0.000000
1751195599.257400,61.513200,64.126800,0.000000,0.000000
1751195599.307700,61.781400,64.126800,0.000000,0.000000
1751195599.357650,61.929000,64.224000,0.000000,0.000000
1751195599.407600,62.416800,64.492200,0.000000,0.000000
1751195599.457600,61.855200,63.833400,0.000000,0.000000
1751195599.507600,62.049600,64.004400,0.000000,0.000000
1751195599.557700,62.100000,64.101600,0.000000,0.000000
1751195599.607650,62.123400,64.101600,0.000000,0.000000
1751195599.657600,62.049600,64.321200,0.000000,0.000000
1751195599.707850,61.293600,64.150200,0.000000,0.000000
1751195599.757600,62.049600,64.418400,0.000000,0.000000
1751195599.807900,62.197200,64.297800,0.000000,0.000000
1751195599.857600,61.610400,63.955800,0.000000,0.000000
1751195599.907700,61.855200,63.930600,0.000000,0.000000
1751195599.957600,62.294400,64.540800,0.000000,0.000000
1751195600.007850,61.709400,64.443600,0.000000,0.000000
1751195600.057850,61.952400,64.540800,0.000000,0.000000
1751195600.107750,61.977600,64.418400,0.000000,0.000000
1751195600.157850,62.148600,63.711000,0.000000,0.000000
1751195600.207650,62.343000,63.808200,0.000000,0.000000
1751195600.257600,62.172000,63.856800,0.000000,0.000000
1751195600.307600,62.148600,63.979200,0.000000,0.000000
1751195600.357750,61.659000,64.468800,0.000000,0.000000
1751195600.407600,61.074000,65.030400,0.000000,0.000000
1751195600.457600,60.316200,65.372400,0.000000,0.000000
1751195600.507400,60.487200,65.541600,0.000000,0.000000
1751195600.557700,60.706800,65.615400,0.000000,0.000000
1751195600.607600,60.658200,65.372400,0.000000,0.000000
1751195600.657900,60.877800,65.005200,0.000000,0.000000
1751195600.707600,61.171200,64.517400,0.000000,0.000000
1751195600.757600,61.830000,64.053000,0.000000,0.000000
1751195600.807600,62.100000,63.295200,0.000000,0.000000
1751195600.857600,62.465400,63.052200,0.000000,0.000000
1751195600.907400,62.539200,62.710200,0.000000,0.000000
1751195600.957800,62.587800,62.197200,0.000000,0.000000
1751195601.007600,62.636400,62.245800,0.000000,0.000000
1751195601.057850,62.856000,61.709400,0.000000,0.000000
1751195601.107650,63.223200,61.219800,0.000000,0.000000
1751195601.157600,63.711000,61.268400,0.000000,0.000000
1751195601.207600,63.514800,60.854400,0.000000,0.000000
1751195601.257600,63.685800,60.780600,0.000000,0.000000
1751195601.307850,63.955800,60.903000,0.000000,0.000000
1751195601.357650,64.004400,61.074000,0.000000,0.000000
1751195601.407600,63.907200,61.245000,0.000000,0.000000
1751195601.457350,63.124200,61.439400,0.000000,0.000000
1751195601.507550,62.562600,61.903800,0.000000,0.000000
1751195601.558150,62.587800,62.026200,0.000000,0.000000
1751195601.607850,62.685000,62.148600,0.000000,0.000000
1751195601.657600,62.782200,62.220600,0.000000,0.000000
1751195601.707600,62.685000,62.343000,0.000000,0.000000
1751195601.757950,61.219800,62.442000,0.000000,0.000000
1751195601.807700,61.758000,63.613800,0.000000,0.000000
1751195601.857800,61.488000,63.856800,0.000000,0.000000
1751195601.907600,61.903800,64.418400,0.000000,0.000000
1751195601.957600,59.583600,64.395000,0.000000,0.000000
1751195602.007800,59.680800,64.517400,0.000000,0.000000
1751195602.057600,59.389200,64.614600,0.000000,0.000000
1751195602.107550,59.583600,64.785600,0.000000,0.000000
1751195602.157550,60.096600,65.250000,0.000000,0.000000
1751195602.207800,60.022800,65.372400,0.000000,0.000000
1751195602.257800,59.290200,65.421000,0.000000,0.000000
1751195602.307900,59.754600,65.372400,0.000000,0.000000
1751195602.357800,60.413400,65.127600,0.000000,0.000000
1751195602.407900,59.509800,64.150200,0.000000,0.000000
1751195602.458100,59.657400,64.175400,0.000000,0.000000
1751195602.507700,62.049600,64.785600,0.000000,0.000000
1751195602.557800,61.732800,63.417600,0.000000,0.000000
1751195602.607550,61.684200,61.561800,0.000000,0.000000
1751195602.657700,62.123400,61.610400,0.000000,0.000000
1751195602.708000,61.781400,62.148600,0.000000,0.000000
1751195602.758000,62.123400,63.003600,0.000000,0.000000
1751195602.807700,62.026200,62.929800,0.000000,0.000000
1751195602.857900,61.977600,62.856000,0.000000,0.000000
1751195602.907850,62.319600,62.733600,0.000000,0.000000
1751195602.958050,61.952400,62.636400,0.000000,0.000000
1751195603.007650,61.977600,62.733600,0.000000,0.000000
1751195603.057600,62.271000,62.514000,0.000000,0.000000
1751195603.108000,62.514000,62.074800,0.000000,0.000000
1751195603.157600,62.733600,61.855200,0.000000,0.000000
1751195603.207800,62.661600,61.878600,0.000000,0.000000
1751195603.257850,62.636400,61.538400,0.000000,0.000000
1751195603.307600,62.832600,61.171200,0.000000,0.000000
1751195603.357550,63.003600,61.097400,0.000000,0.000000
1751195603.407800,63.223200,60.706800,0.000000,0.000000
1751195603.458000,63.394200,60.096600,0.000000,0.000000
1751195603.507800,63.442800,59.828400,0.000000,0.000000
1751195603.557650,63.565200,59.803200,0.000000,0.000000
1751195603.607900,63.784800,59.877000,0.000000,0.000000
1751195603.657650,64.175400,59.877000,0.000000,0.000000
1751195603.707600,64.175400,59.803200,0.000000,0.000000
1751195603.757800,63.882000,59.706000,0.000000,0.000000
1751195603.808050,63.808200,60.073200,0.000000,0.000000
1751195603.857650,63.856800,60.755400,0.000000,0.000000
1751195603.908000,63.246600,60.755400,0.000000,0.000000
1751195603.957800,63.100800,61.171200,0.000000,0.000000
1751195604.007550,62.049600,62.368200,0.000000,0.000000
1751195604.057950,61.830000,63.124200,0.000000,0.000000
1751195604.108100,61.635600,63.271800,0.000000,0.000000
1751195604.157850,61.317000,63.394200,0.000000,0.000000
1751195604.207950,61.561800,63.394200,0.000000,0.000000
1751195604.258100,61.635600,63.394200,0.000000,0.000000
1751195604.307600,61.488000,63.052200,0.000000,0.000000
1751195604.357800,61.610400,63.149400,0.000000,0.000000
1751195604.407600,61.806600,63.198000,0.000000,0.000000
1751195604.458050,61.903800,62.978400,0.000000,0.000000
1751195604.507850,61.878600,62.978400,0.000000,0.000000
1751195604.557750,61.635600,62.856000,0.000000,0.000000
1751195604.607850,61.367400,62.978400,0.000000,0.000000
1751195604.657550,61.219800,63.369000,0.000000,0.000000
1751195604.708100,61.146000,63.759600,0.000000,0.000000
1751195604.757800,61.074000,63.808200,0.000000,0.000000
1751195604.807550,61.097400,64.027800,0.000000,0.000000
1751195604.858050,60.634800,63.979200,0.000000,0.000000
1751195604.908100,60.535800,64.150200,0.000000,0.000000
1751195604.957800,60.535800,64.247400,0.000000,0.000000
1751195605.008000,60.341400,64.443600,0.000000,0.000000
1751195605.057800,60.292800,64.663200,0.000000,0.000000
1751195605.107800,60.170400,64.566000,0.000000,0.000000
1751195605.158200,60.390000,64.492200,0.000000,0.000000
1751195605.207550,60.561000,64.395000,0.000000,0.000000
1751195605.257650,60.805800,64.224000,0.000000,0.000000
1751195605.307650,61.122600,64.198800,0.000000,0.000000
1751195605.357900,61.025400,63.856800,0.000000,0.000000
1751195605.407800,60.780600,63.784800,0.000000,0.000000
1751195605.458000,61.097400,63.930600,0.000000,0.000000
1751195605.508150,61.146000,63.369000,0.000000,0.000000
1751195605.557600,61.317000,63.369000,0.000000,0.000000
1751195605.608050,61.367400,63.369000,0.000000,0.000000
1751195605.657600,61.538400,63.343800,0.000000,0.000000
1751195605.707600,61.367400,63.223200,0.000000,0.000000
1751195605.757800,61.367400,63.271800,0.000000,0.000000
1751195605.808000,61.464600,63.466200,0.000000,0.000000
1751195605.857950,61.219800,63.442800,0.000000,0.000000
1751195605.907900,61.146000,64.126800,0.000000,0.000000
1751195605.957950,60.390000,64.395000,0.000000,0.000000
1751195606.007650,59.828400,64.737000,0.000000,0.000000
1751195606.058100,59.241600,64.859400,0.000000,0.000000
1751195606.108050,59.340600,65.395800,0.000000,0.000000
1751195606.157850,59.828400,65.518200,0.000000,0.000000
1751195606.207800,59.851800,64.589400,0.000000,0.000000
1751195606.257850,59.950800,64.297800,0.000000,0.000000
1751195606.308000,60.364800,64.224000,0.000000,0.000000
1751195606.358050,60.903000,64.004400,0.000000,0.000000
1751195606.407950,61.048800,63.369000,0.000000,0.000000
1751195606.457600,61.684200,63.027000,0.000000,0.000000
1751195606.507650,61.781400,62.294400,0.000000,0.000000
1751195606.557650,61.806600,61.929000,0.000000,0.000000
1751195606.608050,61.830000,62.001000,0.000000,0.000000
1751195606.657850,61.903800,62.368200,0.000000,0.000000
1751195606.707750,62.074800,62.172000,0.000000,0.000000
1751195606.757600,62.172000,61.538400,0.000000,0.000000
1751195606.807700,62.442000,61.390800,0.000000,0.000000
1751195606.857600,62.465400,60.976800,0.000000,0.000000
1751195606.908100,62.442000,60.926400,0.000000,0.000000
1751195607.007850,62.294400,62.100000,0.000000,0.000000
1751195607.058000,61.830000,62.001000,0.000000,0.000000
1751195607.107900,61.416000,61.929000,0.000000,0.000000
1751195607.157700,61.439400,62.049600,0.000000,0.000000
1751195607.208000,61.781400,62.733600,0.000000,0.000000
1751195607.258050,61.684200,62.710200,0.000000,0.000000
1751195607.307600,61.806600,62.465400,0.000000,0.000000
1751195607.357800,61.538400,62.220600,0.000000,0.000000
1751195607.407750,61.219800,62.416800,0.000000,0.000000
1751195607.457850,61.464600,62.319600,0.000000,0.000000
1751195607.507600,61.806600,62.026200,0.000000,0.000000
1751195607.558000,61.587000,62.049600,0.000000,0.000000
1751195607.607800,61.513200,62.049600,0.000000,0.000000
1751195607.658000,61.367400,62.100000,0.000000,0.000000
1751195607.707600,61.048800,62.026200,0.000000,0.000000
1751195607.757950,61.097400,62.074800,0.000000,0.000000
1751195607.807850,61.538400,59.902200,0.000000,0.000000
1751195607.907600,61.513200,60.683400,0.000000,0.000000
1751195607.958050,60.316200,60.780600,0.000000,0.000000
1751195608.007700,60.535800,62.148600,0.000000,0.000000
1751195608.057700,60.512400,62.391600,0.000000,0.000000
1751195608.107600,60.413400,63.808200,0.000000,0.000000
1751195608.158000,58.386600,64.589400,0.000000,0.000000
1751195608.207700,58.192200,64.101600,0.000000,0.000000
1751195608.257650,58.973400,64.053000,0.000000,0.000000
1751195608.308050,59.412600,62.368200,0.000000,0.000000
1751195608.357950,60.219000,62.514000,0.000000,0.000000
1751195608.407850,60.780600,62.123400,0.000000,0.000000
1751195608.457900,60.706800,61.439400,0.000000,0.000000
1751195608.507950,60.805800,61.781400,0.000000,0.000000
1751195608.557850,59.902200,62.539200,0.000000,0.000000
1751195608.608100,59.364000,63.271800,0.000000,0.000000
1751195608.657700,59.266800,63.394200,0.000000,0.000000
1751195608.707900,59.315400,63.540000,0.000000,0.000000
1751195608.758100,59.364000,63.685800,0.000000,0.000000
1751195608.807850,59.486400,63.711000,0.000000,0.000000
1751195608.857650,59.412600,63.637200,0.000000,0.000000
1751195608.907950,59.754600,63.784800,0.000000,0.000000
1751195608.957650,59.680800,63.736200,0.000000,0.000000
1751195609.008100,59.632200,63.736200,0.000000,0.000000
1751195609.058050,59.560200,63.466200,0.000000,0.000000
1751195609.107650,59.657400,63.466200,0.000000,0.000000
1751195609.157700,59.754600,63.637200,0.000000,0.000000
1751195609.208150,59.583600,63.565200,0.000000,0.000000
1751195609.257650,59.560200,63.565200,0.000000,0.000000
1751195609.307700,59.412600,63.343800,0.000000,0.000000
1751195609.357950,59.486400,63.417600,0.000000,0.000000
1751195609.407700,59.680800,63.369000,0.000000,0.000000
1751195609.457600,59.731200,63.394200,0.000000,0.000000
1751195609.507650,59.731200,63.052200,0.000000,0.000000
1751195609.557800,59.999400,63.052200,0.000000,0.000000
1751195609.607700,59.877000,62.978400,0.000000,0.000000
1751195609.657850,59.706000,62.953200,0.000000,0.000000
1751195609.707650,59.706000,63.075600,0.000000,0.000000
1751195609.757700,59.877000,63.320400,0.000000,0.000000
1751195609.807800,59.803200,63.295200,0.000000,0.000000
1751195609.858100,59.583600,63.100800,0.000000,0.000000
1751195609.907950,59.680800,63.149400,0.000000,0.000000
1751195609.958000,59.731200,62.953200,0.000000,0.000000
1751195610.008100,59.950800,63.075600,0.000000,0.000000
1751195610.058000,59.657400,62.562600,0.000000,0.000000
1751195610.107900,60.048000,63.343800,0.000000,0.000000
1751195610.157650,59.364000,63.295200,0.000000,0.000000
1751195610.208150,58.802400,62.562600,0.000000,0.000000
1751195610.257900,59.731200,62.733600,0.000000,0.000000
1751195610.308050,59.877000,62.881200,0.000000,0.000000
1751195610.357900,59.950800,62.856000,0.000000,0.000000
1751195610.407600,59.680800,62.807400,0.000000,0.000000
1751195610.458050,59.632200,62.636400,0.000000,0.000000
1751195610.557650,59.803200,62.685000,0.000000,0.000000
1751195610.608050,59.877000,62.807400,0.000000,0.000000
1751195610.657950,59.902200,62.782200,0.000000,0.000000
1751195610.707900,59.632200,62.611200,0.000000,0.000000
1751195610.757900,59.560200,62.758800,0.000000,0.000000
1751195610.808050,59.657400,62.661600,0.000000,0.000000
1751195610.857650,60.048000,63.198000,0.000000,0.000000
1751195610.907700,59.902200,63.198000,0.000000,0.000000
1751195610.957900,59.364000,62.904600,0.000000,0.000000
1751195611.007800,59.364000,63.271800,0.000000,0.000000
1751195611.057750,59.437800,63.565200,0.000000,0.000000
1751195611.107650,59.218200,63.491400,0.000000,0.000000
1751195611.157900,59.266800,62.807400,0.000000,0.000000
1751195611.207650,59.412600,62.929800,0.000000,0.000000
1751195611.257700,58.973400,62.856000,0.000000,0.000000
1751195611.308050,58.924800,63.295200,0.000000,0.000000
1751195611.357900,58.777200,63.027000,0.000000,0.000000
1751195611.408150,58.973400,62.416800,0.000000,0.000000
1751195611.457750,59.902200,62.490600,0.000000,0.000000
1751195611.507900,60.145200,62.442000,0.000000,0.000000
1751195611.558050,59.754600,62.100000,0.000000,0.000000
1751195611.607750,58.460400,61.952400,0.000000,0.000000
1751195611.658000,59.560200,60.903000,0.000000,0.000000
1751195611.708050,58.314600,60.926400,0.000000,0.000000
1751195611.757700,59.144400,63.565200,0.000000,0.000000
1751195611.807900,58.557600,63.662400,0.000000,0.000000
1751195611.857900,58.876200,62.782200,0.000000,0.000000
1751195611.907950,58.973400,63.075600,0.000000,0.000000
1751195611.957900,58.021200,62.782200,0.000000,0.000000
1751195612.008000,58.899600,62.465400,0.000000,0.000000
1751195612.058250,59.509800,62.710200,0.000000,0.000000
1751195612.107950,57.679200,60.145200,0.000000,0.000000
1751195612.158000,58.973400,62.611200,0.000000,0.000000
1751195612.208150,59.608800,64.639800,0.000000,0.000000
1751195612.258150,57.459600,60.438600,0.000000,0.000000
1751195612.308000,59.364000,63.174600,0.000000,0.000000
1751195612.358000,59.340600,62.929800,0.000000,0.000000
1751195612.408000,58.631400,58.338000,0.000000,0.000000
1751195612.458100,59.706000,60.634800,0.000000,0.000000
1751195612.508100,57.801600,62.661600,0.000000,0.000000
1751195612.557750,57.776400,61.317000,0.000000,0.000000
1751195612.607900,59.119200,63.442800,0.000000,0.000000
1751195612.657700,57.825000,62.710200,0.000000,0.000000
1751195612.707950,57.972600,62.294400,0.000000,0.000000
1751195612.758100,58.338000,62.172000,0.000000,0.000000
1751195612.807700,58.802400,61.977600,0.000000,0.000000
1751195612.858050,59.731200,62.881200,0.000000,0.000000
1751195612.908000,59.925600,62.442000,0.000000,0.000000
1751195612.957750,59.877000,62.123400,0.000000,0.000000
1751195613.007950,59.754600,62.319600,0.000000,0.000000
1751195613.058150,59.608800,62.271000,0.000000,0.000000
1751195613.107700,59.218200,63.246600,0.000000,0.000000
1751195613.157700,59.437800,63.514800,0.000000,0.000000
1751195613.208000,59.828400,62.611200,0.000000,0.000000
1751195613.307700,58.973400,63.685800,0.000000,0.000000
1751195613.357950,59.340600,63.466200,0.000000,0.000000
1751195613.408050,59.999400,63.759600,0.000000,0.000000
1751195613.458100,60.022800,63.711000,0.000000,0.000000
1751195613.507800,60.438600,64.101600,0.000000,0.000000
1751195613.557950,58.899600,61.390800,0.000000,0.000000
1751195613.608100,59.364000,62.661600,0.000000,0.000000
1751195613.657700,59.680800,64.980000,0.000000,0.000000
1751195613.707750,60.022800,65.615400,0.000000,0.000000
1751195613.757750,58.924800,66.324600,0.000000,0.000000
1751195613.807950,58.240800,66.079800,0.000000,0.000000
1751195613.857750,58.557600,63.174600,0.000000,0.000000
1751195613.908000,61.659000,64.198800,0.000000,0.000000
1751195613.957950,63.662400,63.540000,0.000000,0.000000
1751195614.007700,63.295200,62.343000,0.000000,0.000000
1751195614.057750,63.174600,63.808200,0.000000,0.000000
1751195614.107750,61.025400,64.053000,0.000000,0.000000
1751195614.157700,60.926400,63.833400,0.000000,0.000000
1751195614.207750,61.781400,65.102400,0.000000,0.000000
1751195614.257950,61.245000,64.908000,0.000000,0.000000
1751195614.307850,60.732000,65.030400,0.000000,0.000000
1751195614.357950,61.439400,64.834200,0.000000,0.000000
1751195614.407750,61.709400,64.418400,0.000000,0.000000
1751195614.457750,62.001000,64.980000,0.000000,0.000000
1751195614.507700,61.977600,64.418400,0.000000,0.000000
1751195614.558150,62.123400,64.247400,0.000000,0.000000
1751195614.608000,62.026200,64.076400,0.000000,0.000000
1751195614.657700,61.878600,64.272600,0.000000,0.000000
1751195614.707750,61.929000,64.346400,0.000000,0.000000
1751195614.757750,62.001000,64.492200,0.000000,0.000000
1751195614.808050,62.074800,64.346400,0.000000,0.000000
1751195614.857750,61.903800,64.395000,0.000000,0.000000
1751195614.907750,61.806600,64.443600,0.000000,0.000000
1751195614.958050,61.806600,64.663200,0.000000,0.000000
1751195615.007950,61.245000,64.614600,0.000000,0.000000
1751195615.057750,61.806600,64.785600,0.000000,0.000000
1751195615.108050,61.758000,64.540800,0.000000,0.000000
1751195615.157750,61.806600,64.346400,0.000000,0.000000
1751195615.208000,61.732800,64.517400,0.000000,0.000000
1751195615.258000,61.390800,64.517400,0.000000,0.000000
1751195615.307850,61.855200,64.760400,0.000000,0.000000
1751195615.358000,61.732800,64.859400,0.000000,0.000000
1751195615.408100,61.416000,64.076400,0.000000,0.000000
1751195615.508000,61.587000,64.589400,0.000000,0.000000
1751195615.558150,60.951600,64.272600,0.000000,0.000000
1751195615.607750,61.561800,64.711800,0.000000,0.000000
1751195615.658000,61.806600,65.421000,0.000000,0.000000
1751195615.707750,61.268400,65.127600,0.000000,0.000000
1751195615.757750,61.048800,64.980000,0.000000,0.000000
1751195615.808050,61.122600,65.298600,0.000000,0.000000
1751195615.858050,61.146000,65.518200,0.000000,0.000000
1751195615.908000,60.561000,65.372400,0.000000,0.000000
1751195615.958000,60.926400,65.712600,0.000000,0.000000
1751195616.007850,60.780600,65.444400,0.000000,0.000000
1751195616.057750,60.755400,65.176200,0.000000,0.000000
1751195616.107750,61.390800,65.224800,0.000000,0.000000
1751195616.157850,61.488000,65.322000,0.000000,0.000000
1751195616.208000,61.538400,65.298600,0.000000,0.000000
1751195616.258000,61.196400,65.005200,0.000000,0.000000
1751195616.308000,60.805800,65.469600,0.000000,0.000000
1751195616.358250,60.584400,65.541600,0.000000,0.000000
1751195616.408150,59.851800,65.372400,0.000000,0.000000
1751195616.458000,60.193800,65.541600,0.000000,0.000000
1751195616.508100,60.634800,65.250000,0.000000,0.000000
1751195616.558300,60.535800,64.395000,0.000000,0.000000
1751195616.608100,60.193800,64.101600,0.000000,0.000000
1751195616.658150,61.048800,64.540800,0.000000,0.000000
1751195616.707750,60.706800,64.737000,0.000000,0.000000
1751195616.757800,60.413400,64.589400,0.000000,0.000000
1751195616.807850,61.268400,64.297800,0.000000,0.000000
1751195616.858200,61.317000,63.833400,0.000000,0.000000
1751195616.908300,61.732800,63.711000,0.000000,0.000000
1751195616.957850,60.170400,63.759600,0.000000,0.000000
1751195617.008050,60.976800,65.176200,0.000000,0.000000
1751195617.057800,60.903000,65.005200,0.000000,0.000000
1751195617.108050,60.658200,64.346400,0.000000,0.000000
1751195617.157900,62.881200,63.320400,0.000000,0.000000
1751195617.207900,63.052200,60.561000,0.000000,0.000000
1751195617.257750,63.394200,61.122600,0.000000,0.000000
1751195617.307750,63.833400,61.878600,0.000000,0.000000
1751195617.357800,63.736200,61.929000,0.000000,0.000000
1751195617.408000,63.271800,61.732800,0.000000,0.000000
1751195617.457850,63.369000,61.830000,0.000000,0.000000
1751195617.508050,63.174600,61.830000,0.000000,0.000000
1751195617.558050,63.759600,61.952400,0.000000,0.000000
1751195617.607800,63.808200,61.416000,0.000000,0.000000
1751195617.657800,63.027000,60.535800,0.000000,0.000000
1751195617.707900,63.246600,61.342200,0.000000,0.000000
1751195617.758050,63.613800,62.465400,0.000000,0.000000
1751195617.808000,62.733600,62.416800,0.000000,0.000000
1751195617.857800,61.732800,62.416800,0.000000,0.000000
1751195617.908000,62.416800,62.636400,0.000000,0.000000
1751195617.958050,62.271000,61.390800,0.000000,0.000000
1751195618.008100,62.807400,61.245000,0.000000,0.000000
1751195618.058050,62.782200,61.610400,0.000000,0.000000
1751195618.108100,62.539200,61.709400,0.000000,0.000000
1751195618.158250,62.391600,62.611200,0.000000,0.000000
1751195618.207800,62.001000,63.198000,0.000000,0.000000
1751195618.258200,61.074000,63.736200,0.000000,0.000000
1751195618.308250,60.244200,64.589400,0.000000,0.000000
1751195618.357800,58.851000,65.811600,0.000000,0.000000
1751195618.408050,58.557600,66.445200,0.000000,0.000000
1751195618.458050,58.215600,66.445200,0.000000,0.000000
1751195618.507800,58.802400,65.664000,0.000000,0.000000
1751195618.558050,59.315400,64.711800,0.000000,0.000000
1751195618.608050,59.851800,64.468800,0.000000,0.000000
1751195618.657800,60.877800,64.053000,0.000000,0.000000
1751195618.708050,62.100000,63.320400,0.000000,0.000000
1751195618.757800,62.953200,60.364800,0.000000,0.000000
1751195618.808050,62.587800,59.950800,0.000000,0.000000
1751195618.858300,62.733600,59.999400,0.000000,0.000000
1751195618.907850,63.369000,60.022800,0.000000,0.000000
1751195618.958150,63.955800,60.170400,0.000000,0.000000
1751195619.008200,64.053000,60.193800,0.000000,0.000000
1751195619.057900,64.126800,60.048000,0.000000,0.000000
1751195619.107800,64.150200,58.656600,0.000000,0.000000
1751195619.158050,64.224000,57.434400,0.000000,0.000000
1751195619.208150,63.955800,57.362400,0.000000,0.000000
1751195619.257800,64.809000,58.021200,0.000000,0.000000
1751195619.307850,63.907200,57.679200,0.000000,0.000000
1751195619.358050,63.466200,58.411800,0.000000,0.000000
1751195619.408150,63.343800,59.509800,0.000000,0.000000
1751195619.458200,62.953200,59.779800,0.000000,0.000000
1751195619.507800,62.881200,59.583600,0.000000,0.000000
1751195619.558050,63.052200,59.509800,0.000000,0.000000
1751195619.607800,63.223200,59.731200,0.000000,0.000000
1751195619.657950,62.904600,59.657400,0.000000,0.000000
1751195619.708150,62.172000,59.877000,0.000000,0.000000
1751195619.758100,61.929000,60.732000,0.000000,0.000000
1751195619.808150,61.610400,61.219800,0.000000,0.000000
1751195619.857900,61.439400,61.587000,0.000000,0.000000
1751195619.908100,61.416000,61.659000,0.000000,0.000000
1751195619.958250,61.342200,61.488000,0.000000,0.000000
1751195620.008350,61.317000,61.538400,0.000000,0.000000
1751195620.058150,61.538400,61.610400,0.000000,0.000000
1751195620.107850,61.538400,61.464600,0.000000,0.000000
1751195620.158200,61.758000,61.464600,0.000000,0.000000
1751195620.208050,61.513200,61.367400,0.000000,0.000000
1751195620.258100,62.710200,61.464600,0.000000,0.000000
1751195620.307950,63.003600,60.829200,0.000000,0.000000
1751195620.358100,63.174600,59.169600,0.000000,0.000000
1751195620.408100,62.856000,58.240800,0.000000,0.000000
1751195620.458200,63.149400,59.047200,0.000000,0.000000
1751195620.507900,62.100000,61.635600,0.000000,0.000000
1751195620.558200,60.219000,63.100800,0.000000,0.000000
1751195620.607800,58.338000,63.149400,0.000000,0.000000
1751195620.657850,58.289400,64.272600,0.000000,0.000000
1751195620.707850,59.266800,64.492200,0.000000,0.000000
1751195620.758100,59.340600,63.955800,0.000000,0.000000
1751195620.808200,59.389200,63.320400,0.000000,0.000000
1751195620.858100,60.096600,63.149400,0.000000,0.000000
1751195620.907850,60.487200,62.807400,0.000000,0.000000
1751195620.958100,60.390000,62.807400,0.000000,0.000000
1751195621.008100,60.780600,63.246600,0.000000,0.000000
1751195621.058100,60.073200,63.075600,0.000000,0.000000
1751195621.107850,58.948200,63.856800,0.000000,0.000000
1751195621.157900,58.485600,64.737000,0.000000,0.000000
1751195621.207850,57.947400,63.759600,0.000000,0.000000
1751195621.257950,58.924800,63.759600,0.000000,0.000000
1751195621.308150,59.754600,63.295200,0.000000,0.000000
1751195621.357950,58.608000,63.027000,0.000000,0.000000
1751195621.408100,58.728600,63.759600,0.000000,0.000000
1751195621.457850,59.022000,64.272600,0.000000,0.000000
