t,Cell_Voltage_072,Cell_Voltage_071,Cell_Voltage_070,Cell_Voltage_069,Cell_Voltage_068,Cell_Voltage_067,Cell_Voltage_066,Cell_Voltage_065
1751195528.967950,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195529.020500,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195529.073000,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195529.125550,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195529.166850,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195529.219300,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195529.271650,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195529.324250,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195529.376850,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195529.418000,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195529.470600,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195529.522950,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195529.575500,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195529.616800,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195529.669300,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195529.721700,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195529.774250,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195529.826800,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195529.868000,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195529.920550,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195529.972950,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195530.025500,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195530.066800,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195530.119250,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195530.171650,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195530.224200,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195530.276750,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195530.318000,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195530.370550,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195530.422950,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195530.475500,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195530.516800,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
