t,sensor_imu_yawrate,sensor_imu_velocity,sensor_imu_accel_y,sensor_imu_accel_x
1751195940.263300,2.671800,0.000000,0.000000,0.000000
1751195940.313250,0.000000,0.000000,0.000000,0.000000
1751195940.363250,-0.009150,0.000000,0.000000,-0.003050
1751195940.413250,0.000000,0.000000,0.000000,3.159800
1751195940.463250,12.013950,0.000000,0.000000,73.511100
1751195940.513300,291.290250,0.000000,0.000000,0.000000
1751195940.563250,0.000000,0.000000,0.000000,-0.003050
1751195940.613300,0.000000,0.000000,0.000000,-0.003050
1751195940.663250,0.000000,0.000000,0.000000,0.000000
1751195940.763300,-276.339150,0.000000,0.000000,0.027450
1751195940.813250,0.000000,0.001830,0.000000,0.000000
1751195940.863300,-0.009150,0.000000,0.000000,0.000000
1751195940.963300,0.375150,119.929050,0.000000,0.000000
1751195941.013300,-162.037350,0.000000,0.000000,0.000000
1751195941.063250,-0.009150,0.000000,0.000000,-0.003050
1751195941.113300,-0.722850,0.000000,0.000000,0.000000
1751195941.163250,0.000000,119.929050,0.000000,-0.027450
1751195941.213300,-0.009150,0.000000,0.000000,-28.017300
1751195941.263300,0.000000,0.000000,0.000000,0.024400
1751195941.313300,0.000000,0.000000,0.000000,-0.003050
1751195941.363300,0.000000,119.929050,0.000000,9.738650
1751195941.413250,0.000000,119.929050,0.000000,0.000000
1751195941.463300,0.000000,0.000000,0.000000,0.000000
1751195941.513300,0.000000,0.000000,0.000000,0.000000
1751195941.613300,2.671800,119.929050,0.000000,0.000000
1751195941.663300,0.000000,0.000000,0.000000,0.000000
1751195941.713300,3.348900,0.000000,0.000000,-38.591650
1751195941.813300,0.000000,0.000000,0.000000,0.000000
1751195941.863300,0.036600,0.000000,0.000000,0.000000
1751195941.913300,0.000000,0.000000,0.000000,0.000000
1751195941.963300,0.000000,0.000000,0.000000,-68.594500
1751195942.013300,0.000000,0.000000,0.000000,3.348900
1751195942.063300,0.000000,0.000000,0.000000,0.000000
1751195942.113300,0.000000,119.929050,0.000000,-0.003050
1751195942.163300,-0.009150,0.000000,0.000000,-0.399550
1751195942.213300,0.000000,9.774030,0.000000,90.810700
1751195942.263300,0.000000,0.000000,0.000000,85.271900
1751195942.313300,-243.545550,0.000000,0.000000,0.000000
1751195942.363300,0.000000,119.929050,0.000000,0.000000
1751195942.463300,0.027450,0.000000,0.000000,0.000000
1751195942.513300,4.520100,0.000000,0.000000,-71.452350
1751195942.563300,9.772200,0.000000,0.000000,0.000000
1751195942.663300,0.000000,3.158580,0.000000,0.381250
1751195942.713300,0.000000,119.929050,0.000000,-16.043000
1751195942.763300,0.000000,0.000000,0.000000,-0.780800
1751195942.813300,-0.009150,0.000000,0.000000,0.000000
1751195942.863300,-0.009150,119.929050,0.000000,0.000000
1751195942.913300,160.792950,0.000000,0.000000,80.593200
1751195942.963300,-0.009150,0.036600,0.000000,3.876550
1751195943.013300,0.000000,0.000000,0.000000,0.000000
1751195943.063300,0.000000,0.000000,0.000000,0.000000
1751195943.113300,0.000000,0.000000,0.000000,-0.003050
1751195943.163300,-0.009150,0.000000,0.000000,0.000000
1751195943.213300,0.000000,0.000000,0.000000,0.000000
1751195943.313300,0.000000,0.000000,0.000000,-0.003050
1751195943.363300,0.000000,0.000000,0.000000,-0.003050
1751195943.413350,0.000000,0.382470,0.000000,0.000000
1751195943.513300,0.000000,0.010980,0.000000,0.042700
1751195943.563300,-0.009150,0.000000,0.000000,0.000000
1751195943.613300,-0.027450,119.929050,0.000000,0.000000
1751195943.663350,-1.473150,0.000000,0.000000,0.000000
1751195943.713300,0.375150,0.000000,0.000000,0.000000
1751195943.763350,0.000000,0.000000,0.000000,0.000000
1751195943.813300,0.000000,0.000000,0.000000,0.000000
1751195943.863300,-0.009150,119.929050,0.000000,0.000000
1751195943.913350,0.000000,0.000000,0.000000,-0.003050
1751195943.963300,0.000000,0.000000,0.000000,-0.003050
1751195944.013350,0.000000,119.929050,0.000000,0.000000
1751195944.063300,0.000000,0.000000,0.000000,9.750850
1751195944.163350,-0.009150,0.000000,0.000000,0.000000
1751195944.213300,-0.009150,119.929050,0.000000,-0.875350
1751195944.263350,0.000000,119.929050,0.000000,0.000000
1751195944.363350,-0.009150,0.000000,0.000000,0.000000
1751195944.413350,0.000000,0.000000,0.000000,-0.003050
1751195944.463350,0.000000,0.000000,0.000000,-0.003050
1751195944.513350,0.000000,0.000000,0.000000,-0.003050
1751195944.563300,0.054900,0.000000,0.000000,94.650650
1751195944.613350,0.118950,0.000000,0.000000,94.650650
1751195944.663350,0.183000,0.000000,0.000000,94.650650
1751195944.713350,0.000000,0.000000,0.000000,0.000000
1751195944.763350,-0.009150,0.000000,0.000000,-0.003050
1751195944.813300,0.000000,0.000000,0.000000,-0.003050
1751195944.863350,0.000000,0.000000,0.000000,-0.003050
1751195944.913350,-120.597000,0.000000,0.000000,-0.003050
1751195945.013350,-0.009150,0.000000,0.000000,-0.003050
1751195945.063350,0.000000,0.000000,0.000000,-0.003050
1751195945.113350,0.000000,0.000000,0.000000,0.000000
1751195945.163350,0.000000,0.000000,0.000000,0.000000
1751195945.213350,-0.009150,34.868820,0.000000,0.000000
1751195945.263350,0.000000,119.929050,0.000000,0.000000
1751195945.313350,-0.009150,0.000000,0.000000,2.671800
1751195945.363350,-0.009150,0.000000,0.000000,2.671800
1751195945.413350,0.000000,0.000000,0.000000,2.671800
1751195945.463350,-0.009150,0.000000,0.000000,2.671800
1751195945.513350,-0.018300,0.000000,0.000000,2.671800
1751195945.563350,-0.009150,0.000000,0.000000,2.671800
1751195945.613350,-0.009150,0.000000,0.000000,2.671800
1751195945.663350,-0.018300,0.000000,0.000000,2.671800
1751195945.713350,-0.018300,0.000000,0.000000,2.671800
1751195945.763350,-0.018300,0.000000,0.000000,2.671800
1751195945.813350,-0.018300,0.000000,0.000000,2.671800
1751195945.863350,-0.036600,0.000000,0.000000,2.671800
1751195945.913350,-0.036600,0.000000,0.000000,2.671800
1751195945.963350,-0.045750,0.000000,0.000000,2.671800
1751195946.013350,-0.045750,0.000000,0.000000,2.671800
1751195946.063350,-0.045750,0.000000,0.000000,2.671800
1751195946.113350,-0.054900,0.000000,0.000000,2.671800
1751195946.163350,-0.073200,0.000000,0.000000,2.671800
1751195946.213350,-0.073200,0.000000,0.000000,2.671800
1751195946.263350,-0.064050,0.000000,0.000000,2.671800
1751195946.313350,-0.064050,0.000000,0.000000,2.671800
1751195946.363350,-0.082350,0.000000,0.000000,2.671800
1751195946.413350,-0.091500,0.000000,0.000000,2.671800
1751195946.463350,-0.118950,0.000000,0.000000,2.671800
1751195946.513350,-0.128100,0.000000,0.000000,2.671800
1751195946.563350,-0.146400,0.000000,0.000000,2.671800
1751195946.613350,-0.164700,0.000000,0.000000,2.671800
1751195946.663350,-0.201300,0.000000,0.000000,2.671800
1751195946.713400,-0.265350,0.000000,0.000000,2.671800
1751195946.763350,-0.292800,0.000000,0.000000,2.671800
1751195946.813400,-0.292800,0.000000,0.000000,2.671800
1751195946.863350,-0.329400,0.000000,0.000000,2.671800
1751195946.913350,-0.384300,0.000000,0.000000,2.671800
1751195946.963350,-95.407050,0.120780,0.000000,97.764700
1751195947.013350,0.000000,0.140910,0.000000,97.764700
1751195947.063400,0.000000,0.140910,0.000000,97.764700
1751195947.113350,0.000000,0.135420,0.000000,0.000000
1751195947.163400,0.000000,0.148230,0.000000,0.000000
1751195947.213400,0.000000,0.135420,0.000000,0.000000
1751195947.263400,0.000000,0.131760,0.000000,0.000000
1751195947.313400,0.000000,0.128100,0.000000,0.000000
1751195947.363350,-5.965800,0.148230,0.000000,0.000000
1751195947.413350,86.284500,0.128100,0.000000,0.000000
1751195947.463400,-0.009150,0.102480,0.000000,0.000000
1751195947.513400,-0.009150,0.067710,0.000000,0.000000
1751195947.563400,-0.009150,0.128100,0.000000,0.000000
1751195947.613350,0.000000,0.100650,0.000000,0.000000
1751195947.663400,0.000000,0.096990,0.000000,0.000000
1751195947.713400,0.000000,0.128100,0.000000,0.000000
1751195947.763400,0.018300,0.122610,0.000000,0.000000
1751195947.813400,-45.923850,0.142740,0.000000,0.000000
1751195947.863400,-0.009150,0.124440,0.000000,0.000000
1751195947.913400,0.000000,0.113460,0.000000,0.000000
1751195947.963400,0.000000,0.144570,0.000000,0.000000
1751195948.013400,0.000000,0.126270,0.000000,0.000000
1751195948.063400,0.000000,0.148230,0.000000,0.000000
1751195948.113400,0.000000,0.155550,0.000000,0.000000
1751195948.163400,-0.091500,0.155550,0.000000,0.000000
1751195948.213400,0.000000,0.151890,0.000000,0.000000
1751195948.263400,0.000000,0.150060,0.000000,0.000000
1751195948.313400,0.000000,0.155550,0.000000,0.000000
1751195948.363400,-0.009150,0.150060,0.000000,0.000000
1751195948.413400,-0.009150,0.140910,0.000000,0.000000
1751195948.463400,-0.009150,0.164700,0.000000,0.000000
1751195948.513400,0.000000,0.183000,0.000000,-0.003050
1751195948.563400,-0.009150,0.166530,0.000000,-0.003050
1751195948.613400,0.000000,0.166530,0.000000,-0.003050
1751195948.663400,0.000000,0.161040,0.000000,-0.003050
1751195948.713400,0.000000,0.157380,0.000000,-0.003050
1751195948.763400,-0.009150,0.184830,0.000000,-0.003050
1751195948.813400,0.000000,0.155550,0.000000,-0.003050
1751195948.863400,-217.193550,0.153720,0.000000,-0.003050
1751195948.913400,-100.302300,0.166530,0.000000,0.000000
1751195948.963400,95.617500,0.159210,0.000000,0.000000
1751195949.013400,0.000000,0.177510,0.000000,0.000000
1751195949.063400,0.045750,0.137250,0.000000,0.000000
1751195949.113400,185.571150,0.000000,0.000000,0.000000
1751195949.163400,0.000000,0.000000,0.000000,0.000000
1751195949.213400,0.000000,119.929050,0.000000,0.000000
1751195949.263450,0.000000,0.000000,0.000000,0.000000
1751195949.313400,0.000000,0.000000,0.000000,-0.003050
1751195949.363400,34.275900,0.000000,0.000000,-0.003050
1751195949.413400,0.000000,0.000000,0.000000,-0.003050
1751195949.463400,-0.009150,119.929050,0.000000,-0.003050
1751195949.513450,-0.009150,119.929050,0.000000,0.000000
1751195949.563400,-0.009150,0.000000,0.000000,0.000000
1751195949.613450,0.000000,0.000000,0.000000,0.000000
1751195949.663400,0.000000,0.000000,0.000000,0.000000
1751195949.713400,-0.009150,0.000000,0.000000,17.156250
1751195949.763450,0.000000,0.000000,0.000000,17.156250
1751195949.813400,0.000000,40.997490,0.000000,17.156250
1751195949.863450,-0.009150,119.929050,0.000000,17.156250
1751195949.913400,0.000000,119.929050,0.000000,0.000000
1751195949.963400,0.000000,0.000000,0.000000,0.000000
1751195950.013450,-0.009150,0.000000,0.000000,0.000000
1751195950.063400,0.000000,0.000000,0.000000,0.000000
1751195950.113400,247.333650,0.741150,0.000000,-0.003050
1751195950.163400,0.000000,0.000000,0.000000,-0.003050
1751195950.213450,0.000000,0.000000,0.000000,-0.003050
1751195950.263450,-0.009150,0.000000,0.000000,-0.003050
1751195950.313450,-0.009150,0.000000,0.000000,0.000000
1751195950.363450,-0.009150,119.929050,0.000000,0.000000
1751195950.413400,0.000000,0.000000,0.000000,0.000000
1751195950.463450,0.000000,0.000000,0.000000,0.000000
1751195950.513450,0.000000,0.000000,0.000000,0.000000
1751195950.563450,45.393150,0.000000,0.000000,0.000000
1751195950.613450,0.000000,0.010980,0.000000,0.000000
1751195950.663450,0.000000,0.000000,0.000000,0.000000
1751195950.713450,-0.009150,0.000000,0.000000,0.000000
1751195950.763450,0.000000,0.000000,0.000000,0.000000
1751195950.813450,0.000000,0.000000,0.000000,0.000000
1751195950.863450,-0.009150,0.000000,0.000000,0.000000
1751195950.913450,-0.009150,119.929050,0.000000,0.000000
1751195950.963450,0.000000,0.000000,0.000000,0.000000
1751195951.013450,0.000000,0.000000,0.000000,0.000000
1751195951.063450,0.000000,0.000000,0.000000,0.000000
1751195951.113450,0.000000,0.000000,0.000000,0.000000
1751195951.163400,-0.247050,0.000000,0.000000,-0.003050
1751195951.213450,-0.265350,23.663730,0.000000,-0.003050
1751195951.263450,-0.265350,0.000000,0.000000,-0.003050
1751195951.313450,-0.228750,0.000000,0.000000,0.000000
1751195951.363450,-0.338550,119.929050,0.000000,0.000000
1751195951.413450,-0.164700,0.000000,0.000000,0.000000
1751195951.463450,-0.173850,0.000000,0.000000,0.000000
1751195951.513450,-0.283650,0.000000,0.000000,-0.003050
1751195951.563450,-0.100650,0.000000,0.000000,-0.003050
1751195951.613450,-0.155550,0.000000,0.000000,-0.003050
1751195951.663450,-0.237900,0.000000,0.000000,-0.003050
1751195951.713450,-0.128100,0.000000,0.000000,0.000000
1751195951.763450,-0.228750,0.000000,0.000000,0.000000
1751195951.813450,-0.219600,0.000000,0.000000,0.000000
1751195951.863450,-0.073200,0.000000,0.000000,0.000000
1751195951.913450,-0.091500,0.000000,0.000000,0.000000
1751195951.963450,-0.183000,0.000000,0.000000,0.000000
1751195952.013450,-0.109800,0.000000,0.000000,0.000000
1751195952.063450,-0.146400,0.000000,0.000000,0.000000
1751195952.113650,-0.183000,0.000000,0.000000,0.000000
1751195952.163450,-0.100650,0.000000,0.000000,0.000000
1751195952.213450,-0.155550,0.000000,0.000000,0.000000
1751195952.263450,-0.219600,0.000000,0.000000,0.000000
1751195952.313500,-0.100650,0.000000,0.000000,0.000000
1751195952.363450,-0.173850,0.000000,0.000000,0.000000
1751195952.413450,-0.164700,0.000000,0.000000,0.000000
1751195952.463450,-0.128100,23.522820,0.000000,0.000000
1751195952.513450,-0.137250,0.000000,0.000000,-0.003050
1751195952.563650,-0.173850,0.000000,0.000000,-0.003050
1751195952.613450,-0.146400,119.929050,0.000000,-0.003050
1751195952.663450,-0.109800,0.000000,0.000000,-0.003050
1751195952.713450,-0.146400,119.929050,0.000000,-0.003050
1751195952.763450,-0.109800,0.000000,0.000000,-0.003050
1751195952.813500,-0.100650,0.000000,0.000000,-0.003050
1751195952.863450,-0.173850,0.000000,0.000000,-0.003050
1751195952.913500,-0.173850,0.000000,0.000000,-0.003050
1751195952.963450,-0.137250,0.000000,0.000000,-0.003050
1751195953.013650,-0.164700,0.000000,0.000000,-0.003050
1751195953.063500,-0.146400,0.000000,0.000000,-0.003050
1751195953.113450,-0.128100,0.000000,0.000000,-0.003050
1751195953.163500,-0.128100,0.000000,0.000000,0.000000
1751195953.213450,-0.109800,0.000000,0.000000,0.000000
1751195953.263450,-0.146400,0.000000,0.000000,0.000000
1751195953.313500,-0.192150,0.000000,0.000000,0.000000
1751195953.363450,-0.137250,0.000000,0.000000,0.000000
1751195953.413500,-0.164700,119.929050,0.000000,0.000000
1751195953.463600,-0.155550,119.929050,0.000000,0.000000
1751195953.513500,-0.137250,119.929050,0.000000,0.000000
1751195953.563500,-0.201300,0.000000,0.000000,0.000000
1751195953.613450,-0.183000,119.929050,0.000000,0.000000
1751195953.663500,-0.146400,119.929050,0.000000,0.000000
1751195953.713450,-0.155550,0.000000,0.000000,0.000000
1751195953.763500,-0.173850,0.000000,0.000000,0.000000
1751195953.813500,-0.109800,0.000000,0.000000,0.000000
1751195953.863500,-0.109800,0.000000,0.000000,0.000000
1751195953.913650,-0.146400,119.929050,0.000000,0.000000
1751195953.963500,-0.183000,0.000000,0.000000,0.000000
1751195954.013500,-0.082350,119.929050,0.000000,0.000000
1751195954.063500,-0.137250,0.000000,0.000000,0.000000
1751195954.113500,-0.237900,0.000000,0.000000,0.000000
1751195954.163500,-0.082350,119.929050,0.000000,0.000000
1751195954.213500,-0.137250,0.000000,0.000000,0.000000
1751195954.263500,-0.137250,0.003660,0.000000,0.000000
1751195954.313500,-0.118950,0.000000,0.000000,0.000000
1751195954.363600,-0.192150,119.929050,0.000000,0.000000
1751195954.413500,-0.164700,119.929050,0.000000,0.000000
1751195954.463500,0.000000,0.000000,0.000000,-45.875050
1751195954.513500,0.000000,0.217770,0.000000,0.000000
1751195954.563500,0.000000,0.000000,0.000000,3.358050
1751195954.613500,0.000000,0.000000,0.000000,3.358050
1751195954.663500,0.000000,0.000000,0.000000,3.358050
1751195954.713500,0.000000,0.000000,0.000000,3.358050
1751195954.763500,0.000000,0.000000,0.000000,3.358050
1751195954.813500,0.000000,0.000000,0.000000,3.358050
1751195954.863500,0.000000,0.000000,0.000000,3.358050
1751195954.913500,0.000000,0.000000,0.000000,3.358050
1751195954.963500,0.000000,0.320250,0.000000,0.000000
1751195955.013600,0.000000,0.411750,0.000000,-0.003050
1751195955.063500,0.000000,0.375150,0.000000,-0.003050
1751195955.113550,0.000000,0.417240,0.000000,0.000000
1751195955.163500,0.000000,0.355020,0.000000,-0.003050
1751195955.213500,0.000000,0.395280,0.000000,0.000000
1751195955.263500,0.000000,0.441030,0.000000,-0.003050
1751195955.313500,0.000000,0.393450,0.000000,0.000000
1751195955.363550,0.000000,0.358680,0.000000,0.000000
1751195955.413500,0.000000,0.314760,0.000000,0.000000
1751195955.463550,0.000000,0.441030,0.000000,0.000000
1751195955.513500,0.000000,0.452010,0.000000,0.000000
1751195955.563500,0.000000,0.387960,0.000000,0.000000
1751195955.613550,0.000000,0.398940,0.000000,-0.003050
1751195955.663500,0.000000,0.331230,0.000000,0.000000
1751195955.713550,0.000000,0.318420,0.000000,0.000000
1751195955.763500,0.000000,0.442860,0.000000,0.000000
1751195955.813500,0.000000,0.448350,0.000000,0.000000
1751195955.863550,0.000000,0.375150,0.000000,0.000000
1751195955.913550,0.000000,0.360510,0.000000,-0.003050
1751195955.963550,0.000000,0.371490,0.000000,-0.003050
1751195956.013500,0.000000,0.360510,0.000000,0.000000
1751195956.063550,0.000000,0.386130,0.000000,0.000000
1751195956.113550,0.000000,0.408090,0.000000,-0.003050
1751195956.163500,0.000000,0.369660,0.000000,3.004250
1751195956.213550,0.000000,0.360510,0.000000,-0.003050
1751195956.263500,0.000000,0.373320,0.000000,0.000000
1751195956.313550,0.000000,0.402600,0.000000,0.000000
1751195956.363550,0.000000,0.398940,0.000000,-0.003050
1751195956.413500,0.000000,0.360510,0.000000,0.000000
1751195956.463550,0.000000,0.395280,0.000000,0.000000
1751195956.513500,0.000000,0.389790,0.000000,-0.003050
1751195956.563550,0.000000,0.387960,0.000000,0.000000
1751195956.613550,0.000000,0.419070,0.000000,0.000000
1751195956.663550,0.000000,0.411750,0.000000,0.000000
1751195956.713550,0.000000,0.382470,0.000000,-30.179750
1751195956.763500,0.000000,0.367830,0.000000,0.000000
1751195956.813550,0.000000,0.406260,0.000000,0.000000
1751195956.863550,0.000000,0.439200,0.000000,-48.083250
1751195956.913550,0.000000,0.375150,0.000000,-0.003050
1751195956.963550,0.000000,0.378810,0.000000,0.000000
1751195957.013550,0.000000,0.387960,0.000000,0.000000
1751195957.063550,0.000000,0.369660,0.000000,0.000000
1751195957.113550,0.000000,0.415410,0.000000,-0.003050
1751195957.163550,0.000000,0.404430,0.000000,-0.003050
1751195957.213550,0.000000,0.367830,0.000000,-0.003050
1751195957.263550,0.000000,0.391620,0.000000,0.000000
1751195957.313550,0.000000,0.386130,0.000000,-0.003050
1751195957.363550,0.000000,0.391620,0.000000,0.000000
1751195957.413550,0.000000,0.462990,0.000000,0.000000
1751195957.463550,0.000000,0.373320,0.000000,0.000000
1751195957.513550,0.000000,0.296460,0.000000,0.000000
1751195957.563550,0.000000,0.453840,0.000000,-0.003050
1751195957.613550,0.000000,0.384300,0.000000,-0.003050
1751195957.663550,0.000000,0.344040,0.000000,0.000000
1751195957.713550,0.000000,0.375150,0.000000,0.000000
1751195957.763550,0.000000,0.375150,0.000000,-0.003050
1751195957.813550,0.000000,0.386130,0.000000,0.000000
1751195957.863550,0.000000,0.367830,0.000000,-0.003050
1751195957.913550,0.000000,0.378810,0.000000,88.376800
1751195957.963550,0.000000,0.384300,0.000000,0.000000
1751195958.013550,0.000000,0.400770,0.000000,0.000000
1751195958.063550,0.000000,0.397110,0.000000,0.000000
1751195958.113550,0.000000,0.397110,0.000000,0.000000
1751195958.163550,0.000000,0.406260,0.000000,0.000000
1751195958.213550,0.000000,0.517890,0.000000,0.000000
1751195958.263550,0.000000,0.387960,0.000000,0.000000
1751195958.313550,0.000000,0.426390,0.000000,0.000000
1751195958.363550,0.000000,0.347700,0.000000,0.000000
1751195958.413550,0.000000,0.000000,0.000000,-10.058900
1751195958.463550,0.000000,0.184830,0.000000,0.000000
1751195958.513600,0.000000,0.000000,0.000000,0.000000
1751195958.563550,0.000000,0.000000,0.000000,0.000000
1751195958.613600,0.000000,119.929050,0.000000,0.000000
1751195958.663550,0.000000,0.000000,0.000000,0.000000
1751195958.713550,0.000000,119.929050,0.000000,0.000000
1751195958.763600,0.000000,0.000000,0.000000,0.000000
1751195958.813550,0.000000,0.000000,0.000000,-44.182300
1751195958.863550,0.000000,0.000000,0.000000,99.094500
1751195958.913550,0.000000,0.000000,0.000000,-0.003050
1751195958.963550,0.000000,0.000000,0.000000,23.780850
1751195959.013600,0.000000,0.000000,0.000000,0.000000
1751195959.063550,0.000000,0.000000,0.000000,0.000000
1751195959.113600,0.000000,0.000000,0.000000,0.000000
1751195959.163550,0.000000,0.000000,0.000000,0.000000
1751195959.213600,0.000000,119.929050,0.000000,0.000000
1751195959.263600,0.000000,0.000000,0.000000,0.000000
1751195959.313550,0.000000,119.929050,0.000000,-0.003050
1751195959.363600,0.000000,0.000000,0.000000,0.000000
1751195959.413550,0.000000,0.000000,0.000000,-0.003050
1751195959.463600,0.000000,0.000000,0.000000,0.000000
1751195959.513600,0.000000,0.000000,0.000000,0.000000
1751195959.563550,0.000000,0.000000,0.000000,0.000000
1751195959.613600,0.000000,0.000000,0.000000,-0.003050
1751195959.663550,0.000000,0.000000,0.000000,0.000000
1751195959.713600,0.000000,0.000000,0.000000,82.932550
1751195959.763600,0.000000,0.000000,0.000000,0.000000
1751195959.813600,0.000000,0.000000,0.000000,0.000000
1751195959.863600,0.000000,0.000000,0.000000,0.000000
1751195959.913550,0.000000,0.000000,0.000000,-0.003050
1751195959.963600,0.000000,0.000000,0.000000,0.000000
1751195960.013600,0.000000,119.929050,0.000000,-13.264450
1751195960.063600,0.000000,0.000000,0.000000,-0.003050
1751195960.113600,0.000000,0.000000,0.000000,0.000000
1751195960.163600,0.000000,119.929050,0.000000,0.000000
1751195960.213600,0.000000,0.000000,0.000000,0.000000
1751195960.263600,0.000000,0.000000,0.000000,0.000000
1751195960.313600,0.000000,0.000000,0.000000,0.000000
1751195960.363600,0.000000,0.000000,0.000000,-0.003050
1751195960.413600,0.000000,0.000000,0.000000,0.000000
1751195960.463600,0.000000,0.000000,0.000000,-0.003050
1751195960.513600,0.000000,0.000000,0.000000,0.000000
1751195960.563600,0.000000,0.000000,0.000000,0.000000
1751195960.613600,0.000000,0.000000,0.000000,0.000000
1751195960.663600,0.000000,0.000000,0.000000,52.045200
1751195960.713600,0.000000,0.000000,0.000000,0.000000
1751195960.763600,0.000000,119.929050,0.000000,0.000000
1751195960.813600,0.000000,0.000000,0.000000,0.000000
1751195960.863600,0.000000,0.000000,0.000000,0.000000
1751195960.913600,0.000000,0.000000,0.000000,-72.757750
1751195960.963600,0.000000,0.000000,0.000000,-12.078000
1751195961.013600,0.000000,119.929050,0.000000,-0.003050
1751195961.063600,0.000000,0.045750,0.000000,-0.003050
1751195961.113600,-0.009150,0.000000,0.000000,0.000000
1751195961.163600,0.000000,0.000000,0.000000,0.000000
1751195961.213600,-0.009150,0.000000,0.000000,0.000000
1751195961.263600,-0.009150,119.929050,0.000000,-0.003050
1751195961.313650,-0.009150,0.000000,0.000000,-0.003050
1751195961.363600,0.000000,119.929050,0.000000,-0.003050
1751195961.413600,-0.009150,0.000000,0.000000,-0.003050
1751195961.463600,0.000000,0.000000,0.000000,-0.003050
1751195961.513600,0.000000,119.929050,0.000000,-0.003050
1751195961.563650,-0.009150,0.000000,0.000000,-0.003050
1751195961.613600,0.000000,119.929050,0.000000,-0.003050
1751195961.663600,0.000000,0.000000,0.000000,-0.003050
1751195961.713600,0.000000,119.929050,0.000000,-0.003050
1751195961.763600,-0.009150,0.000000,0.000000,0.000000
1751195961.813650,0.000000,0.000000,0.000000,0.000000
1751195961.863600,0.000000,119.929050,0.000000,0.000000
1751195961.913650,0.000000,0.000000,0.000000,0.000000
1751195961.963600,0.000000,0.000000,0.000000,0.000000
1751195962.013600,0.000000,119.929050,0.000000,0.000000
1751195962.063650,0.000000,0.000000,0.000000,0.000000
1751195962.113600,0.000000,0.000000,0.000000,0.000000
1751195962.163650,0.000000,0.000000,0.000000,0.000000
1751195962.213600,0.000000,119.929050,0.000000,0.000000
1751195962.263650,0.000000,119.929050,0.000000,0.000000
1751195962.313650,0.000000,119.929050,0.000000,0.000000
1751195962.363600,-0.494100,0.000000,0.000000,0.000000
1751195962.413650,-0.009150,119.929050,0.000000,0.000000
1751195962.463600,0.000000,0.000000,0.000000,0.000000
1751195962.513650,-0.009150,0.000000,0.000000,0.000000
1751195962.563650,0.000000,0.000000,0.000000,0.000000
1751195962.613650,0.000000,0.000000,0.000000,0.000000
1751195962.663650,-0.009150,119.929050,0.000000,0.000000
1751195962.713600,-0.009150,119.929050,0.000000,0.000000
1751195962.763650,-0.009150,0.000000,0.000000,0.000000
1751195962.813650,-249.529650,119.929050,0.000000,0.000000
1751195962.863650,0.000000,0.000000,0.000000,0.000000
1751195962.913650,0.000000,0.000000,0.000000,0.000000
1751195962.963600,128.026800,0.000000,0.000000,0.000000
1751195963.013650,-0.009150,0.000000,0.000000,0.000000
1751195963.063650,0.000000,0.000000,0.000000,0.000000
1751195963.163650,0.000000,0.000000,0.000000,0.000000
1751195963.213650,0.000000,119.929050,0.000000,0.000000
1751195963.263650,0.000000,0.000000,0.000000,0.000000
1751195963.313650,0.000000,0.000000,0.000000,0.000000
1751195963.363650,0.000000,0.000000,0.000000,0.000000
1751195963.413650,-0.118950,0.000000,0.000000,0.000000
1751195963.463650,0.000000,0.000000,0.000000,0.000000
1751195963.513650,0.000000,2.417430,0.000000,0.000000
1751195963.613650,0.000000,119.929050,0.000000,0.000000
1751195963.663650,72.907200,119.929050,0.000000,0.000000
1751195963.713650,-0.009150,0.000000,0.000000,0.000000
1751195963.763650,0.000000,0.000000,0.000000,0.000000
1751195963.813650,-1.994700,0.000000,0.000000,0.000000
1751195963.863650,0.000000,0.000000,0.000000,0.000000
1751195963.913650,-0.009150,0.000000,0.000000,0.000000
1751195963.963650,0.000000,0.000000,0.000000,0.000000
1751195964.063650,0.000000,119.929050,0.000000,0.000000
1751195964.113650,0.000000,0.000000,0.000000,0.000000
1751195964.163650,0.000000,0.000000,0.000000,0.000000
1751195964.213650,0.000000,119.929050,0.000000,0.000000
1751195964.263650,1.994700,0.000000,0.000000,0.000000
1751195964.313650,-0.009150,0.000000,0.000000,0.000000
1751195964.363700,0.000000,119.929050,0.000000,0.000000
1751195964.413650,0.000000,0.000000,0.000000,0.000000
1751195964.513650,-220.313700,0.000000,0.000000,0.000000
1751195964.563650,0.000000,0.000000,0.000000,0.000000
1751195964.613700,-0.009150,0.000000,0.000000,0.000000
1751195964.663650,-0.009150,0.000000,0.000000,0.000000
1751195964.713650,-0.009150,0.000000,0.000000,0.000000
1751195964.763650,0.000000,119.929050,0.000000,-0.003050
1751195964.813650,0.000000,119.929050,0.000000,0.000000
1751195964.863700,0.000000,0.000000,0.000000,0.000000
1751195964.963700,0.000000,119.929050,0.000000,0.000000
1751195965.013650,0.000000,0.000000,0.000000,0.000000
1751195965.063650,0.000000,0.000000,0.000000,0.000000
1751195965.113700,-204.996600,0.000000,0.000000,-0.003050
1751195965.163650,0.000000,119.929050,0.000000,0.000000
1751195965.213700,0.000000,119.929050,0.000000,0.000000
1751195965.263650,249.529650,0.000000,0.000000,-28.212500
1751195965.313650,0.000000,14.857770,0.000000,0.000000
1751195965.413650,0.000000,0.000000,0.000000,0.000000
