t,amk_torque_limit_neg_right,amk_torque_limit_pos_right,amk_torque_target_right,amk_control_right
1751195984.539450,0.000000,214.200000,76.000000,1795.000000
1751195984.549450,0.000000,214.200000,76.000000,1795.000000
1751195984.559450,0.000000,214.200000,76.000000,1795.000000
1751195984.569700,0.000000,214.200000,67.400000,1795.000000
1751195984.579450,0.000000,214.200000,67.400000,1795.000000
1751195984.589450,0.000000,214.200000,67.400000,1795.000000
1751195984.599650,0.000000,214.200000,67.400000,1795.000000
1751195984.609450,0.000000,214.200000,67.400000,1795.000000
1751195984.619500,0.000000,214.200000,61.400000,1795.000000
1751195984.629500,0.000000,214.200000,61.400000,1795.000000
1751195984.639450,0.000000,214.200000,61.400000,1795.000000
1751195984.649450,0.000000,214.200000,61.400000,1795.000000
1751195984.659450,0.000000,214.200000,61.400000,1795.000000
1751195984.669450,0.000000,214.200000,60.600000,1795.000000
1751195984.679450,0.000000,214.200000,60.600000,1795.000000
1751195984.689400,0.000000,214.200000,60.600000,1795.000000
1751195984.699500,0.000000,214.200000,60.600000,1795.000000
1751195984.709450,0.000000,214.200000,60.600000,1795.000000
1751195984.719450,0.000000,214.200000,60.600000,1795.000000
1751195984.729500,0.000000,214.200000,60.600000,1795.000000
1751195984.739450,0.000000,214.200000,60.600000,1795.000000
1751195984.749500,0.000000,214.200000,60.600000,1795.000000
1751195984.759450,0.000000,214.200000,60.600000,1795.000000
1751195984.769700,0.000000,214.200000,60.600000,1795.000000
1751195984.779450,0.000000,214.200000,60.600000,1795.000000
1751195984.789450,0.000000,214.200000,60.600000,1795.000000
1751195984.799700,0.000000,214.200000,60.600000,1795.000000
1751195984.809400,0.000000,214.200000,60.600000,1795.000000
1751195984.819450,0.000000,214.200000,61.400000,1795.000000
1751195984.829450,0.000000,214.200000,61.400000,1795.000000
1751195984.839450,0.000000,214.200000,61.400000,1795.000000
1751195984.849450,0.000000,214.200000,61.400000,1795.000000
1751195984.859450,0.000000,214.200000,61.400000,1795.000000
1751195984.869450,0.000000,214.200000,61.400000,1795.000000
1751195984.879500,0.000000,214.200000,61.400000,1795.000000
1751195984.889450,0.000000,214.200000,61.400000,1795.000000
1751195984.899500,0.000000,214.200000,61.400000,1795.000000
1751195984.909450,0.000000,214.200000,61.400000,1795.000000
1751195984.919400,0.000000,214.200000,61.400000,1795.000000
1751195984.929450,0.000000,214.200000,61.400000,1795.000000
1751195984.939400,0.000000,214.200000,61.400000,1795.000000
1751195984.949450,0.000000,214.200000,61.400000,1795.000000
1751195984.959450,0.000000,214.200000,61.400000,1795.000000
1751195984.969650,0.000000,214.200000,60.600000,1795.000000
1751195984.979450,0.000000,214.200000,60.600000,1795.000000
1751195984.989450,0.000000,214.200000,60.600000,1795.000000
1751195984.999700,0.000000,214.200000,60.600000,1795.000000
1751195985.009450,0.000000,214.200000,60.600000,1795.000000
1751195985.019450,0.000000,214.200000,60.600000,1795.000000
1751195985.029500,0.000000,214.200000,60.600000,1795.000000
1751195985.039450,0.000000,214.200000,60.600000,1795.000000
1751195985.049450,0.000000,214.200000,60.600000,1795.000000
1751195985.059450,0.000000,214.200000,60.600000,1795.000000
