t,sensor_apps_valid,sensor_brake_pressure_f,sensor_wheel_speed_fr,sensor_wheel_speed_fl,sensor_steering_angle,sensor_brake_pressure_r,sensor_apps
1751195907.211350,1.000000,7.040000,0.000000,0.000000,-20.000000,4.000000,1.600000
1751195907.260850,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195907.311100,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195907.361250,1.000000,6.880000,0.000000,0.000000,-20.000000,4.000000,1.600000
1751195907.411300,1.000000,7.200000,0.000000,0.000000,-20.000000,4.000000,1.600000
1751195907.461500,1.000000,7.040000,0.000000,0.000000,-20.000000,4.000000,1.600000
1751195907.511100,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195907.611100,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195907.661100,1.000000,7.040000,0.000000,0.000000,-20.000000,4.000000,1.600000
1751195907.711250,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.200000
1751195907.811100,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195907.860800,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195907.911100,1.000000,7.200000,0.000000,0.000000,-20.000000,4.000000,1.600000
1751195907.961500,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195908.011250,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195908.061100,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195908.111500,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195908.161250,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195908.211100,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195908.261250,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195908.311100,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195908.361100,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195908.461250,1.000000,7.040000,0.000000,0.000000,-20.000000,4.000000,1.600000
1751195908.511500,1.000000,7.200000,0.000000,0.000000,-20.000000,4.000000,1.600000
1751195908.561100,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195908.661250,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195908.711050,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195908.761250,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195908.811250,1.000000,7.040000,0.000000,0.000000,-20.000000,4.000000,1.600000
1751195908.861500,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195908.911500,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195908.961050,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195909.011100,1.000000,7.040000,0.000000,0.000000,-20.000000,4.000000,1.600000
1751195909.061250,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195909.111100,1.000000,7.200000,0.000000,0.000000,-20.000000,4.000000,1.600000
1751195909.161500,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195909.211050,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195909.261450,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195909.310800,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195909.361250,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195909.411450,1.000000,6.880000,0.000000,0.000000,-20.000000,3.840000,1.600000
1751195909.461300,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195909.511250,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195909.561050,1.000000,7.200000,0.000000,0.000000,-20.000000,4.000000,1.600000
1751195909.611250,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195909.661050,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195909.711050,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195909.761050,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195909.811450,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195909.861500,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195909.911450,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195909.961250,1.000000,6.720000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195910.011250,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195910.061050,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195910.111450,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195910.161050,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195910.211450,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195910.261050,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195910.311450,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195910.361450,1.000000,6.720000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195910.411050,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195910.461450,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195910.511250,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195910.561050,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195910.611200,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195910.661200,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195910.711050,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195910.761050,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195910.811050,1.000000,6.560000,0.000000,0.000000,-20.000000,3.680000,2.000000
1751195910.861450,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195910.911200,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195910.961050,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195911.011450,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195911.061050,1.000000,6.720000,0.000000,0.000000,-20.000000,3.520000,1.600000
1751195911.111200,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195911.161250,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195911.211050,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195911.261200,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195911.311450,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195911.361200,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195911.411200,1.000000,6.720000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195911.461050,1.000000,6.560000,0.000000,0.000000,-20.000000,3.680000,2.000000
1751195911.511450,1.000000,7.200000,0.000000,0.000000,-20.000000,4.000000,1.600000
1751195911.561450,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195911.611200,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195911.661200,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195911.711050,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195911.761000,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195911.811050,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195911.861450,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195911.911000,1.000000,6.720000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195911.961450,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195912.061000,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195912.111400,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195912.161000,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195912.261400,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195912.311450,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195912.361200,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195912.411000,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195912.461000,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195912.511000,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195912.561450,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195912.611000,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195912.661200,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195912.711000,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195912.761150,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195912.811000,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195912.861000,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195912.911150,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195912.961000,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195913.011000,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195913.061650,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195913.111400,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195913.161150,1.000000,7.040000,0.000000,0.000000,-20.000000,4.000000,1.600000
1751195913.211650,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195913.261000,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195913.310950,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195913.361400,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195913.411650,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195913.461650,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195913.511400,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195913.561150,1.000000,6.560000,0.000000,0.000000,-20.000000,3.680000,2.000000
1751195913.611400,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195913.661150,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195913.711400,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195913.761400,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195913.811400,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195913.861400,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195913.960950,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195914.011400,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195914.061150,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195914.111400,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195914.161150,1.000000,6.720000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195914.211150,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195914.261400,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195914.311400,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195914.360950,1.000000,6.560000,0.000000,0.000000,-20.000000,3.680000,2.000000
1751195914.411000,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195914.461150,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195914.511150,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195914.561400,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195914.611400,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195914.661400,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195914.711350,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195914.761350,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195914.811150,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195914.861400,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195914.911150,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195914.960950,1.000000,6.560000,0.000000,0.000000,-20.000000,3.680000,2.000000
1751195915.010950,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195915.060950,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195915.111150,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195915.161600,1.000000,6.720000,0.000000,0.000000,-20.000000,3.680000,2.000000
1751195915.211350,1.000000,6.560000,0.000000,0.000000,-20.000000,3.680000,2.000000
1751195915.261350,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195915.310950,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.200000
1751195915.361100,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195915.410950,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195915.461350,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195915.511600,1.000000,6.720000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195915.561150,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195915.611600,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195915.661150,1.000000,7.200000,0.000000,0.000000,-20.000000,4.000000,1.600000
1751195915.711600,1.000000,6.560000,0.000000,0.000000,-20.000000,3.680000,2.000000
1751195915.761600,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195915.811350,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195915.861600,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195915.911600,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195915.961350,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195916.011350,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195916.061350,1.000000,6.720000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195916.110950,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195916.161600,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195916.211100,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195916.261600,1.000000,6.560000,0.000000,0.000000,-20.000000,3.680000,2.000000
1751195916.310950,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195916.361350,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195916.411600,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195916.461600,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195916.511350,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.200000
1751195916.561600,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195916.611550,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195916.661100,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195916.711350,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195916.761600,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.200000
1751195916.811350,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195916.861350,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195916.911550,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195916.961600,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195917.011550,1.000000,7.200000,0.000000,0.000000,-20.000000,4.000000,1.600000
1751195917.061600,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195917.111100,1.000000,6.720000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195917.161350,1.000000,6.720000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195917.211350,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195917.261100,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195917.311550,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195917.361550,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195917.411300,1.000000,6.560000,0.000000,0.000000,-20.000000,3.680000,2.000000
1751195917.461100,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195917.511550,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195917.561350,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195917.611350,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195917.661300,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195917.711550,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195917.760900,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195917.811350,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195917.861350,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195917.911300,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195917.961550,1.000000,6.560000,0.000000,0.000000,-20.000000,3.680000,2.000000
1751195918.011100,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195918.061550,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195918.111350,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195918.161050,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195918.211550,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195918.261550,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195918.311550,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195918.361300,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195918.411550,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195918.461050,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195918.511300,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195918.561150,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,1.600000
1751195918.611300,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195918.661550,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195918.711550,1.000000,6.880000,0.000000,0.000000,-20.000000,4.000000,1.600000
1751195918.761550,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195918.811050,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195918.861050,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195918.911300,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.200000
1751195918.961300,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195919.011300,1.000000,6.560000,0.000000,0.000000,-20.000000,3.680000,2.000000
1751195919.061300,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195919.111550,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195919.161050,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195919.211300,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195919.261300,1.000000,6.720000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195919.311300,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195919.361550,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195919.411550,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195919.461050,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195919.511300,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195919.561500,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195919.611300,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195919.661300,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195919.711050,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.200000
1751195919.761550,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195919.811050,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195919.861250,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,1.600000
1751195919.911050,1.000000,6.560000,0.000000,0.000000,-20.000000,3.680000,2.000000
1751195919.961500,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195920.011050,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195920.061500,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195920.111500,1.000000,6.560000,0.000000,0.000000,-20.000000,3.680000,2.000000
1751195920.161050,1.000000,6.560000,0.000000,0.000000,-20.000000,3.680000,2.000000
1751195920.211250,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195920.261500,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195920.311500,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195920.361250,1.000000,6.720000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195920.411750,1.000000,6.560000,0.000000,0.000000,-20.000000,3.680000,2.000000
1751195920.461250,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195920.511500,1.000000,7.200000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195920.561500,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195920.611250,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195920.661300,1.000000,6.400000,0.000000,0.000000,-20.000000,3.680000,2.000000
1751195920.711250,1.000000,6.400000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195920.761250,1.000000,6.400000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195920.811500,1.000000,6.880000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195920.861250,1.000000,6.880000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195920.911250,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195920.961500,1.000000,6.560000,0.000000,0.000000,-20.000000,3.680000,2.000000
1751195921.011250,1.000000,6.400000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195921.061250,1.000000,6.880000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195921.111250,1.000000,6.880000,0.000000,0.000000,-20.000000,4.160000,1.200000
1751195921.161250,1.000000,6.880000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195921.211500,1.000000,6.400000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195921.261250,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195921.311050,1.000000,6.720000,0.000000,0.000000,-20.000000,4.000000,1.600000
1751195921.361000,1.000000,6.880000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195921.411000,1.000000,6.880000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195921.461250,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195921.511700,1.000000,6.560000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195921.561750,1.000000,6.400000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195921.611250,1.000000,6.880000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195921.661500,1.000000,6.880000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195921.711250,1.000000,6.880000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195921.761500,1.000000,6.400000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195921.811500,1.000000,6.400000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195921.861700,1.000000,6.880000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195921.911500,1.000000,7.040000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195921.961250,1.000000,6.880000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195922.011450,1.000000,6.400000,0.000000,0.000000,-20.000000,3.680000,2.000000
1751195922.061250,1.000000,6.400000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195922.111700,1.000000,6.400000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195922.161450,1.000000,6.880000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195922.211750,1.000000,6.880000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195922.261450,1.000000,6.880000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195922.311500,1.000000,6.400000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195922.361700,1.000000,6.400000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195922.411450,1.000000,6.880000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195922.461000,1.000000,6.880000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195922.511450,1.000000,6.880000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195922.561700,1.000000,6.400000,0.000000,0.000000,-20.000000,3.680000,2.000000
1751195922.611250,1.000000,6.560000,0.000000,0.000000,-20.000000,3.680000,2.000000
1751195922.661450,1.000000,6.400000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195922.711450,1.000000,6.880000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195922.761250,1.000000,6.880000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195922.811450,1.000000,6.880000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195922.861000,1.000000,6.400000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195922.911450,1.000000,6.400000,0.000000,0.000000,-20.000000,3.680000,2.000000
1751195922.961450,1.000000,6.880000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195923.011450,1.000000,6.880000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195923.061200,1.000000,6.880000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195923.111250,1.000000,6.400000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195923.161200,1.000000,6.400000,0.000000,0.000000,-20.000000,3.520000,2.000000
1751195923.211450,1.000000,6.400000,0.000000,0.000000,-20.000000,3.680000,2.000000
1751195923.261700,1.000000,6.880000,0.000000,0.000000,-20.000000,4.160000,1.600000
1751195923.311200,1.000000,6.880000,0.000000,0.000000,-20.000000,4.160000,1.600000
