t,dash_btn2_pressed,dash_btn1_pressed,st_wheel_btn4_pressed,st_wheel_btn3_pressed,st_wheel_btn2_pressed,st_wheel_btn1_pressed
1751195897.949200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195897.999200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195898.049200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195898.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195898.149200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195898.199200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195898.249200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195898.299200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195898.349200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195898.399200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195898.449200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195898.499200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195898.549200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195898.599200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195898.649200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195898.699200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195898.749200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195898.799200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195898.849200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195898.899200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195898.949200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195898.999200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195899.049200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195899.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195899.149200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195899.249200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195899.299200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195899.349200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195899.399200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195899.449200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195899.499200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195899.549200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195899.599200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195899.699200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195899.749200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195899.799200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195899.849200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195899.899200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195899.949200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195899.999200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195900.049200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195900.149200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195900.199200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195900.249200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195900.299200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195900.349200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195900.399200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195900.449200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195900.499200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195900.549200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195900.599200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195900.649200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195900.699200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195900.799200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195900.849200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195900.899150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195900.949200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195900.999200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195901.049200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195901.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195901.149150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195901.199200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195901.249200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195901.299200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195901.349200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195901.449200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195901.499200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195901.549150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195901.599200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195901.649150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195901.699200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195901.749200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195901.799150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195901.899150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195901.949150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195901.999200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195902.049150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195902.099200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195902.149150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195902.199150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195902.249200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195902.349200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195902.399150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195902.449150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195902.499200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195902.549150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195902.599150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195902.649150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195902.699150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195902.749200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195902.799150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195902.849150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195902.899150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195902.999200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195903.049150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195903.099150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195903.149150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195903.199150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195903.249150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195903.299150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195903.349150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195903.449150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195903.499150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195903.549150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195903.599150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195903.649150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195903.699150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195903.749150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195903.799150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195903.849150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195903.899150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195903.949150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195903.999150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195904.099150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195904.149150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195904.199150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195904.249150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195904.299150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195904.349150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195904.399150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195904.449150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195904.549150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195904.599150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195904.649150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195904.699150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195904.749150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195904.799150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195904.849150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195904.899150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195904.999150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195905.049150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195905.099150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195905.199150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195905.249150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195905.299150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195905.349150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195905.399150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195905.449150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195905.499150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195905.549150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195905.649150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195905.699150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195905.749150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195905.849100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195905.899150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195905.949150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195905.999100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195906.049150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195906.099100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195906.149150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195906.199150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195906.299150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195906.349100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195906.399150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195906.449150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195906.499100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195906.549150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195906.599100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195906.649100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195906.699150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195906.749100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195906.799150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195906.849100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195906.949150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195906.999100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195907.049150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195907.149100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195907.199150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195907.249100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195907.299100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195907.349100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195907.399100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195907.449150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195907.499100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195907.549100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195907.599100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195907.649100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195907.699100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195907.749100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195907.799100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195907.849100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195907.899100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195907.999100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195908.049100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195908.099100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195908.149100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195908.199100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195908.249100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195908.299100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195908.349100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195908.399100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195908.449100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195908.499100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195908.549100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195908.599100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195908.649100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195908.699100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195908.749100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195908.849100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195908.899100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195908.949100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195908.999100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195909.049100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195909.099100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195909.149100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195909.199100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195909.249100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195909.299100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195909.349100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195909.399100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195909.499100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195909.549100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195909.599100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195909.699100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195909.749100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195909.799050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195909.849100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195909.899100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195909.949100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195909.999100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195910.049100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195910.099100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195910.149100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195910.199100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195910.249100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195910.349100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195910.399100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195910.449100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195910.549050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195910.599100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195910.649100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195910.699050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195910.749100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195910.799050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195910.849100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195910.899100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195910.949050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195910.999100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195911.049050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195911.099050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195911.149100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195911.199050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195911.249100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195911.299050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195911.399100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195911.449050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195911.499100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195911.549050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195911.599050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195911.649100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195911.699050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195911.749050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195911.799050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195911.849050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195911.899100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195911.949050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195911.999050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195912.049050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195912.099050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195912.149050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195912.249050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195912.299050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195912.349050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195912.449050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195912.499050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195912.549050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195912.599050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195912.649050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195912.699050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195912.749050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195912.799050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195912.849050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195912.899050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195912.949050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195912.999050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195913.049050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195913.099050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195913.149050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195913.199050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195913.249250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195913.299050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195913.349050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195913.399050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195913.449050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195913.499050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195913.549050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195913.599050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195913.649050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195913.699050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195913.749050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195913.799050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195913.849050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195913.899050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195913.949050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195913.999050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195914.049050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195914.149050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195914.199050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195914.249050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195914.299050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195914.349050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195914.399050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195914.449050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195914.499000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195914.549050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195914.599050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195914.649050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195914.699050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195914.749250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195914.799050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195914.849050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195914.899050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195914.999000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195915.049050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195915.099050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195915.149000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195915.199050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195915.249000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195915.299050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195915.349050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195915.399000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195915.449050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195915.499000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195915.549050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195915.599050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195915.649000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195915.699050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195915.749000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195915.799200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195915.849050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195915.899000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195915.949050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195915.999000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195916.049000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195916.099050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195916.149000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195916.199050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195916.249000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195916.299000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195916.349050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195916.399000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195916.449000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195916.499000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195916.549000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195916.599000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195916.649200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195916.699000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195916.749000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195916.799000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195916.849000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195916.899000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195916.949000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195916.999000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195917.049000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195917.099000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195917.149000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195917.199000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195917.249000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195917.299000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195917.349000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195917.399000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195917.449000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195917.499200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195917.549000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195917.599000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751195917.649000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
