t,Cell_Voltage_048,Cell_Voltage_047,Cell_Voltage_046,Cell_Voltage_045,Cell_Voltage_044,Cell_Voltage_043,Cell_Voltage_042,Cell_Voltage_041
1751195534.723450,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195534.776050,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195534.817250,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195534.869800,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195534.922200,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195534.974750,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195535.016050,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195535.068550,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195535.120900,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195535.173500,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
1751195535.226100,4.020000,4.020000,4.040000,4.040000,4.020000,4.020000,4.020000,4.020000
