t,ams_voltage_max_9
1751195536.195750,3.990000
1751195536.207050,3.990000
1751195536.218300,3.990000
1751195536.236950,3.990000
1751195536.248250,3.990000
1751195536.259500,3.990000
1751195536.270800,3.990000
1751195536.289550,3.990000
1751195536.300850,3.990000
1751195536.312100,3.990000
1751195536.323400,3.980000
1751195536.342150,3.980000
1751195536.353400,3.980000
1751195536.364700,3.980000
1751195536.383350,3.980000
1751195536.394600,3.980000
1751195536.405900,3.980000
1751195536.417200,3.980000
1751195536.435800,3.980000
1751195536.447100,3.980000
1751195536.458350,3.980000
1751195536.469650,3.980000
1751195536.488300,3.980000
1751195536.499600,3.980000
1751195536.510900,3.980000
1751195536.522200,3.980000
1751195536.540950,3.980000
1751195536.552200,3.980000
1751195536.563500,3.980000
1751195536.574750,3.980000
1751195536.593400,3.980000
1751195536.604700,3.980000
1751195536.615950,3.980000
1751195536.634600,3.980000
1751195536.645850,3.980000
1751195536.657150,3.980000
1751195536.668450,3.980000
1751195536.687100,3.980000
1751195536.698350,3.980000
1751195536.709700,3.980000
1751195536.720850,3.980000
1751195536.739600,3.980000
1751195536.750900,3.980000
1751195536.762200,3.980000
1751195536.773450,3.980000
1751195536.792200,3.980000
1751195536.803450,3.980000
1751195536.814750,3.980000
1751195536.833400,3.980000
1751195536.844700,3.980000
1751195536.855950,3.980000
1751195536.867250,3.980000
1751195536.885950,3.980000
1751195536.897200,3.980000
1751195536.908500,3.980000
1751195536.919750,3.980000
1751195536.938400,3.980000
1751195536.949700,3.980000
1751195536.960900,3.980000
1751195536.972050,3.980000
1751195536.990800,3.980000
1751195537.002100,3.980000
1751195537.013350,3.980000
1751195537.024650,3.980000
1751195537.043250,3.980000
1751195537.054550,3.980000
1751195537.065850,3.980000
1751195537.084450,3.980000
1751195537.095750,3.980000
1751195537.107000,3.980000
1751195537.118300,3.980000
1751195537.136950,3.980000
1751195537.148200,3.980000
1751195537.159500,3.980000
1751195537.170800,3.980000
1751195537.189550,3.980000
1751195537.200850,3.980000
1751195537.212100,3.980000
1751195537.223400,3.980000
1751195537.242150,3.980000
1751195537.253400,3.980000
1751195537.264700,3.980000
1751195537.283350,3.980000
1751195537.294600,3.980000
1751195537.305900,3.980000
1751195537.317200,3.980000
1751195537.335800,3.980000
1751195537.347100,3.980000
1751195537.358350,3.980000
1751195537.369700,3.980000
1751195537.388350,3.980000
1751195537.399600,3.980000
1751195537.410900,3.980000
1751195537.422200,3.980000
1751195537.440850,3.980000
1751195537.452000,3.980000
1751195537.463300,3.980000
1751195537.474550,3.980000
1751195537.493250,3.980000
1751195537.504500,3.980000
1751195537.515800,3.980000
1751195537.534400,3.980000
1751195537.545700,3.980000
1751195537.556950,3.980000
1751195537.568250,3.980000
1751195537.586900,3.980000
1751195537.598150,3.980000
1751195537.609450,3.980000
1751195537.620750,3.980000
1751195537.639450,3.980000
1751195537.650750,3.980000
1751195537.662050,3.980000
1751195537.673300,3.980000
1751195537.692050,3.980000
1751195537.703350,3.980000
1751195537.714600,3.980000
1751195537.733250,3.980000
1751195537.744550,3.980000
1751195537.755800,3.980000
1751195537.767100,3.980000
1751195537.785750,3.980000
1751195537.797050,3.980000
1751195537.808300,3.980000
1751195537.819600,3.980000
1751195537.838250,3.980000
1751195537.849500,3.980000
1751195537.860800,3.980000
1751195537.872050,3.980000
1751195537.890800,3.980000
1751195537.902050,3.980000
1751195537.913350,3.980000
1751195537.924650,3.980000
1751195537.943250,3.980000
1751195537.954550,3.980000
1751195537.965850,3.980000
1751195537.984450,3.980000
1751195537.995750,3.980000
1751195538.007000,3.980000
1751195538.018300,3.980000
1751195538.036950,3.980000
1751195538.048250,3.980000
1751195538.059500,3.980000
1751195538.070800,3.980000
1751195538.089550,3.980000
1751195538.100850,3.980000
1751195538.112100,3.980000
1751195538.123400,3.980000
1751195538.142150,3.980000
1751195538.153450,3.980000
1751195538.164700,3.980000
1751195538.183350,3.980000
1751195538.194600,3.980000
1751195538.205900,3.980000
1751195538.217200,3.980000
1751195538.235800,3.980000
1751195538.247100,3.980000
1751195538.258400,3.980000
1751195538.269650,3.980000
1751195538.288300,3.980000
1751195538.299600,3.980000
1751195538.310900,3.980000
1751195538.322150,3.980000
1751195538.340800,3.980000
1751195538.351950,3.980000
1751195538.363250,3.980000
1751195538.374500,3.980000
1751195538.393200,3.980000
1751195538.404500,3.980000
1751195538.415750,3.980000
1751195538.434350,3.980000
1751195538.445650,3.980000
1751195538.456950,3.980000
1751195538.468200,3.980000
1751195538.486800,3.980000
1751195538.498150,3.980000
1751195538.509400,3.980000
1751195538.520550,3.980000
1751195538.539350,3.980000
1751195538.550500,3.980000
1751195538.561900,3.980000
1751195538.573150,3.980000
1751195538.591900,3.980000
1751195538.603200,3.980000
1751195538.614450,3.980000
1751195538.633100,3.980000
1751195538.644400,3.980000
1751195538.655650,3.980000
1751195538.666950,3.980000
1751195538.685600,3.980000
1751195538.696850,3.980000
1751195538.708150,3.980000
1751195538.719400,3.980000
1751195538.738100,3.980000
1751195538.749350,3.980000
1751195538.760550,3.980000
1751195538.771900,3.980000
1751195538.790650,3.970000
1751195538.801950,3.970000
1751195538.813200,3.970000
1751195538.824500,3.970000
1751195538.843150,3.970000
1751195538.854400,3.970000
1751195538.865700,3.970000
1751195538.884300,3.970000
1751195538.895600,3.970000
1751195538.906850,3.970000
1751195538.918150,3.970000
1751195538.936800,3.970000
1751195538.948100,3.970000
1751195538.959350,3.970000
1751195538.970550,3.970000
1751195538.989300,3.970000
1751195539.011850,3.970000
1751195539.023150,3.970000
1751195539.041850,3.970000
1751195539.053150,3.970000
1751195539.064400,3.970000
1751195539.083050,3.970000
1751195539.094350,3.970000
1751195539.105600,3.970000
1751195539.116900,3.970000
1751195539.135550,3.970000
1751195539.146800,3.970000
1751195539.158100,3.970000
1751195539.169400,3.970000
1751195539.188050,3.970000
1751195539.199300,3.970000
1751195539.210500,3.970000
1751195539.221900,3.970000
1751195539.240550,3.970000
1751195539.251900,3.970000
1751195539.263200,3.970000
1751195539.274500,3.970000
1751195539.293100,3.970000
1751195539.304400,3.970000
1751195539.315650,3.970000
1751195539.334300,3.970000
1751195539.345600,3.970000
1751195539.356850,3.970000
1751195539.368150,3.970000
1751195539.386800,3.970000
1751195539.398050,3.970000
1751195539.409350,3.970000
1751195539.420550,3.970000
1751195539.439250,3.970000
1751195539.450450,3.970000
1751195539.461800,3.970000
1751195539.473100,3.970000
1751195539.491800,3.970000
1751195539.503100,3.970000
1751195539.514400,3.970000
1751195539.533000,3.970000
1751195539.544300,3.970000
1751195539.555550,3.970000
1751195539.566850,3.970000
1751195539.585500,3.970000
1751195539.596750,3.970000
1751195539.608050,3.970000
1751195539.619300,3.970000
1751195539.637950,3.970000
1751195539.649250,3.970000
1751195539.671800,3.970000
1751195539.701800,3.970000
1751195539.713100,3.970000
1751195539.724350,3.970000
1751195539.743000,3.970000
1751195539.754300,3.970000
1751195539.765600,3.970000
1751195539.784300,3.970000
1751195539.795600,3.970000
1751195539.806850,3.970000
1751195539.818150,3.970000
1751195539.836800,3.970000
1751195539.848050,3.970000
1751195539.859350,3.970000
1751195539.870500,3.970000
1751195539.889250,3.970000
1751195539.900450,3.970000
1751195539.911800,3.970000
1751195539.923100,3.970000
1751195539.941850,3.970000
1751195539.953150,3.970000
1751195539.964400,3.970000
1751195539.983050,3.970000
1751195539.994300,3.970000
1751195540.005600,3.970000
1751195540.016900,3.970000
1751195540.035500,3.970000
1751195540.046750,3.970000
1751195540.058050,3.970000
1751195540.069350,3.970000
1751195540.088000,3.970000
1751195540.099250,3.970000
1751195540.121850,3.970000
1751195540.140450,3.970000
1751195540.151800,3.970000
1751195540.163100,3.970000
1751195540.174400,3.970000
1751195540.193000,3.970000
1751195540.204300,3.970000
1751195540.215600,3.970000
1751195540.234300,3.970000
1751195540.245550,3.970000
1751195540.256850,3.970000
1751195540.268150,3.970000
1751195540.286750,3.970000
1751195540.298100,3.970000
1751195540.309350,3.970000
1751195540.320550,3.970000
1751195540.339250,3.970000
1751195540.350450,3.970000
1751195540.361850,3.970000
1751195540.373150,3.970000
1751195540.391900,3.970000
1751195540.403150,3.970000
1751195540.414450,3.970000
1751195540.433050,3.970000
1751195540.444350,3.970000
1751195540.455650,3.970000
1751195540.466900,3.970000
1751195540.485550,3.970000
1751195540.496850,3.970000
1751195540.508100,3.970000
1751195540.519350,3.970000
1751195540.538000,3.970000
1751195540.549250,3.970000
1751195540.560450,3.970000
1751195540.571850,3.970000
1751195540.590450,3.970000
1751195540.601850,3.970000
1751195540.613150,3.970000
1751195540.624400,3.970000
1751195540.643050,3.970000
1751195540.654350,3.970000
1751195540.665600,3.970000
1751195540.684350,3.970000
1751195540.695600,3.970000
1751195540.706900,3.970000
1751195540.718200,3.970000
1751195540.736850,3.970000
1751195540.748100,3.970000
1751195540.759400,3.970000
1751195540.770700,3.970000
1751195540.789450,3.970000
1751195540.800700,3.970000
1751195540.812000,3.970000
1751195540.823250,3.970000
1751195540.842000,3.970000
1751195540.853300,3.970000
1751195540.864550,3.970000
1751195540.883200,3.970000
1751195540.894500,3.970000
1751195540.905750,3.960000
1751195540.917000,3.960000
1751195540.935650,3.960000
1751195540.946950,3.960000
1751195540.958200,3.960000
1751195540.969500,3.960000
1751195540.988150,3.960000
1751195540.999400,3.960000
1751195541.010750,3.960000
1751195541.021950,3.960000
1751195541.040700,3.960000
1751195541.051950,3.960000
1751195541.063250,3.960000
1751195541.074550,3.960000
1751195541.093200,3.960000
1751195541.104450,3.960000
1751195541.115750,3.960000
1751195541.134350,3.960000
1751195541.145650,3.960000
1751195541.156900,3.960000
1751195541.168200,3.960000
1751195541.186850,3.960000
1751195541.198100,3.960000
1751195541.209400,3.960000
1751195541.220700,3.960000
1751195541.239400,3.960000
1751195541.250750,3.960000
1751195541.262000,3.960000
1751195541.273300,3.960000
1751195541.292000,3.960000
1751195541.303300,3.960000
1751195541.314600,3.960000
1751195541.333200,3.960000
1751195541.344450,3.960000
1751195541.355750,3.960000
1751195541.367000,3.960000
1751195541.385650,3.960000
1751195541.396950,3.960000
1751195541.408200,3.960000
1751195541.419500,3.960000
1751195541.438150,3.960000
1751195541.449450,3.960000
1751195541.460700,3.960000
1751195541.472000,3.960000
1751195541.490750,3.960000
1751195541.502000,3.960000
1751195541.513300,3.960000
1751195541.524550,3.960000
1751195541.543200,3.960000
1751195541.554500,3.960000
1751195541.565750,3.960000
1751195541.584400,3.960000
1751195541.595650,3.960000
1751195541.606950,3.960000
1751195541.618250,3.960000
1751195541.636850,3.960000
1751195541.648150,3.960000
1751195541.659400,3.960000
1751195541.670750,3.960000
1751195541.689500,3.960000
1751195541.700800,3.960000
1751195541.712050,3.960000
1751195541.723300,3.960000
1751195541.742050,3.960000
1751195541.753350,3.960000
1751195541.764600,3.960000
1751195541.783200,3.960000
1751195541.794550,3.960000
1751195541.805800,3.960000
1751195541.817050,3.960000
1751195541.835700,3.960000
1751195541.846950,3.960000
1751195541.858300,3.960000
1751195541.869550,3.960000
1751195541.888200,3.960000
1751195541.899450,3.960000
1751195541.910750,3.960000
1751195541.922050,3.960000
1751195541.940750,3.960000
1751195541.952050,3.960000
1751195541.963300,3.960000
1751195541.974600,3.960000
1751195541.993250,3.960000
1751195542.004500,3.960000
1751195542.015800,3.960000
1751195542.034400,3.960000
1751195542.045700,3.960000
1751195542.057000,3.960000
1751195542.068250,3.960000
1751195542.086900,3.960000
1751195542.098200,3.960000
1751195542.109450,3.960000
1751195542.120750,3.960000
1751195542.139500,3.960000
1751195542.150800,3.960000
1751195542.162100,3.960000
1751195542.173350,3.960000
1751195542.192100,3.960000
1751195542.203350,3.960000
1751195542.214650,3.960000
1751195542.233300,3.960000
1751195542.244550,3.960000
1751195542.255850,3.960000
1751195542.267150,3.960000
1751195542.285750,3.960000
1751195542.297050,3.960000
1751195542.308350,3.960000
1751195542.319600,3.960000
1751195542.338250,3.960000
1751195542.349550,3.960000
1751195542.360700,3.960000
1751195542.371900,3.960000
1751195542.390650,3.950000
1751195542.401900,3.950000
1751195542.413200,3.950000
1751195542.424450,3.950000
1751195542.443100,3.950000
1751195542.454450,3.950000
1751195542.465700,3.950000
1751195542.484350,3.950000
1751195542.495600,3.950000
1751195542.506950,3.950000
1751195542.518200,3.950000
1751195542.536850,3.950000
1751195542.548100,3.950000
1751195542.559400,3.950000
1751195542.570700,3.950000
1751195542.589450,3.950000
1751195542.600750,3.950000
1751195542.612000,3.950000
1751195542.623250,3.950000
1751195542.642000,3.950000
1751195542.653300,3.950000
1751195542.664600,3.950000
1751195542.683200,3.950000
1751195542.694500,3.950000
1751195542.705800,3.950000
1751195542.717050,3.950000
1751195542.735700,3.950000
1751195542.747000,3.950000
1751195542.758250,3.950000
1751195542.769550,3.950000
1751195542.788200,3.950000
1751195542.799450,3.950000
1751195542.810800,3.950000
1751195542.822050,3.950000
1751195542.840800,3.950000
1751195542.852050,3.950000
1751195542.863350,3.950000
1751195542.874650,3.950000
1751195542.893300,3.950000
1751195542.904550,3.950000
1751195542.915850,3.950000
1751195542.934450,3.950000
1751195542.945750,3.950000
1751195542.957000,3.950000
1751195542.968300,3.950000
1751195542.986950,3.950000
1751195542.998200,3.950000
1751195543.009500,3.950000
1751195543.020650,3.950000
1751195543.039400,3.950000
1751195543.050700,3.950000
1751195543.061950,3.950000
1751195543.073250,3.950000
1751195543.092000,3.950000
1751195543.103250,3.940000
1751195543.114550,3.950000
1751195543.133150,3.950000
1751195543.144450,3.950000
1751195543.155750,3.940000
1751195543.167000,3.950000
1751195543.185650,3.940000
1751195543.196900,3.940000
1751195543.208200,3.940000
1751195543.219450,3.940000
1751195543.238150,3.940000
1751195543.249400,3.940000
1751195543.260700,3.940000
1751195543.271950,3.940000
1751195543.290700,3.940000
1751195543.301950,3.940000
1751195543.313250,3.940000
1751195543.324500,3.940000
1751195543.343150,3.940000
1751195543.354450,3.940000
1751195543.365700,3.940000
1751195543.384350,3.940000
1751195543.395600,3.940000
1751195543.406900,3.940000
1751195543.418200,3.940000
1751195543.436850,3.940000
1751195543.448100,3.940000
1751195543.459400,3.940000
1751195543.470700,3.940000
1751195543.489400,3.940000
1751195543.500750,3.940000
1751195543.512000,3.940000
1751195543.523250,3.940000
1751195543.542000,3.940000
1751195543.553300,3.940000
1751195543.564600,3.940000
1751195543.583200,3.940000
1751195543.594500,3.940000
1751195543.605750,3.940000
1751195543.617050,3.940000
1751195543.635700,3.940000
1751195543.646950,3.940000
1751195543.658250,3.940000
1751195543.669550,3.940000
1751195543.688150,3.940000
1751195543.699450,3.940000
1751195543.710800,3.940000
1751195543.722050,3.940000
1751195543.740800,3.940000
1751195543.752050,3.940000
1751195543.763350,3.940000
1751195543.774600,3.940000
1751195543.793250,3.940000
1751195543.804550,3.940000
1751195543.815800,3.940000
1751195543.834450,3.940000
1751195543.845750,3.940000
1751195543.857000,3.940000
1751195543.868300,3.930000
1751195543.886950,3.930000
1751195543.898200,3.930000
1751195543.909500,3.930000
1751195543.920700,3.930000
1751195543.939400,3.930000
1751195543.950650,3.930000
1751195543.961800,3.930000
1751195543.973100,3.930000
1751195543.991800,3.930000
1751195544.003100,3.930000
1751195544.014400,3.930000
1751195544.033000,3.930000
1751195544.044300,3.930000
1751195544.055600,3.930000
1751195544.066900,3.930000
1751195544.085550,3.930000
