t,ams_voltage_min_8,ams_voltage_min_7,ams_voltage_min_6,ams_voltage_min_5,ams_voltage_min_4,ams_voltage_min_3,ams_voltage_min_2,ams_voltage_min_1
1751195834.507850,3.900000,3.900000,3.900000,3.910000,3.910000,3.910000,3.910000,3.880000
1751195834.519150,3.900000,3.900000,3.900000,3.910000,3.910000,3.910000,3.910000,3.880000
1751195834.537850,3.900000,3.900000,3.900000,3.910000,3.910000,3.910000,3.910000,3.880000
1751195834.549150,3.900000,3.900000,3.900000,3.910000,3.910000,3.910000,3.910000,3.880000
1751195834.560400,3.900000,3.900000,3.900000,3.910000,3.910000,3.910000,3.910000,3.880000
1751195834.571700,3.900000,3.900000,3.900000,3.910000,3.910000,3.910000,3.910000,3.880000
1751195834.590400,3.900000,3.900000,3.900000,3.910000,3.910000,3.910000,3.910000,3.880000
1751195834.601700,3.900000,3.900000,3.900000,3.910000,3.910000,3.910000,3.910000,3.880000
1751195834.624100,3.900000,3.900000,3.900000,3.910000,3.910000,3.910000,3.910000,3.880000
1751195834.642850,3.900000,3.900000,3.900000,3.910000,3.910000,3.910000,3.910000,3.880000
1751195834.654150,3.900000,3.900000,3.900000,3.910000,3.910000,3.910000,3.910000,3.880000
1751195834.665450,3.900000,3.900000,3.900000,3.910000,3.910000,3.910000,3.910000,3.880000
1751195834.676750,3.900000,3.900000,3.900000,3.910000,3.910000,3.910000,3.910000,3.880000
1751195834.695400,3.900000,3.900000,3.900000,3.910000,3.910000,3.910000,3.910000,3.880000
1751195834.706700,3.900000,3.900000,3.900000,3.910000,3.910000,3.910000,3.910000,3.880000
1751195834.718000,3.900000,3.900000,3.900000,3.910000,3.910000,3.910000,3.910000,3.880000
1751195834.729300,3.900000,3.900000,3.900000,3.910000,3.910000,3.910000,3.910000,3.880000
1751195834.748000,3.900000,3.900000,3.900000,3.910000,3.910000,3.910000,3.910000,3.880000
1751195834.759250,3.900000,3.900000,3.900000,3.910000,3.910000,3.910000,3.910000,3.880000
1751195834.770550,3.900000,3.900000,3.900000,3.910000,3.910000,3.910000,3.910000,3.880000
1751195834.789250,3.900000,3.900000,3.900000,3.910000,3.910000,3.910000,3.910000,3.880000
1751195834.800500,3.900000,3.910000,3.900000,3.910000,3.910000,3.910000,3.910000,3.880000
1751195834.811850,3.900000,3.910000,3.900000,3.910000,3.910000,3.910000,3.910000,3.890000
1751195834.841750,3.900000,3.910000,3.900000,3.910000,3.910000,3.910000,3.910000,3.890000
1751195834.864150,3.900000,3.910000,3.900000,3.910000,3.910000,3.910000,3.910000,3.890000
1751195834.875450,3.900000,3.910000,3.900000,3.910000,3.910000,3.910000,3.910000,3.880000
1751195834.894250,3.900000,3.910000,3.900000,3.910000,3.910000,3.910000,3.910000,3.890000
1751195834.905500,3.900000,3.910000,3.900000,3.910000,3.910000,3.910000,3.910000,3.890000
1751195834.916800,3.900000,3.910000,3.900000,3.910000,3.910000,3.910000,3.910000,3.890000
1751195834.928100,3.900000,3.910000,3.900000,3.910000,3.910000,3.910000,3.910000,3.890000
1751195834.946750,3.900000,3.910000,3.900000,3.910000,3.910000,3.910000,3.910000,3.890000
1751195834.958050,3.900000,3.910000,3.900000,3.910000,3.910000,3.910000,3.910000,3.890000
1751195834.969350,3.900000,3.910000,3.900000,3.910000,3.910000,3.910000,3.910000,3.890000
1751195834.988000,3.900000,3.910000,3.900000,3.910000,3.910000,3.910000,3.910000,3.890000
1751195834.999300,3.900000,3.910000,3.900000,3.910000,3.910000,3.910000,3.910000,3.890000
1751195835.010600,3.900000,3.910000,3.900000,3.910000,3.910000,3.910000,3.910000,3.890000
1751195835.021900,3.900000,3.910000,3.900000,3.910000,3.910000,3.910000,3.910000,3.890000
1751195835.040600,3.900000,3.910000,3.900000,3.910000,3.920000,3.910000,3.910000,3.890000
1751195835.051900,3.900000,3.910000,3.900000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.074250,3.900000,3.910000,3.900000,3.910000,3.920000,3.910000,3.910000,3.890000
1751195835.104100,3.900000,3.910000,3.900000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.115400,3.900000,3.910000,3.900000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.126700,3.900000,3.910000,3.900000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.145400,3.900000,3.910000,3.910000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.156700,3.900000,3.910000,3.910000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.168000,3.900000,3.910000,3.910000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.179250,3.900000,3.910000,3.910000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.197950,3.900000,3.910000,3.910000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.209300,3.900000,3.910000,3.910000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.220550,3.900000,3.910000,3.900000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.239250,3.900000,3.910000,3.910000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.250550,3.900000,3.910000,3.910000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.261800,3.900000,3.910000,3.910000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.291800,3.900000,3.910000,3.910000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.314200,3.900000,3.910000,3.910000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.325500,3.900000,3.910000,3.910000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.344250,3.900000,3.910000,3.910000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.355550,3.900000,3.910000,3.910000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.366900,3.900000,3.910000,3.910000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.378150,3.900000,3.910000,3.910000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.396800,3.900000,3.910000,3.910000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.408100,3.900000,3.910000,3.910000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.419400,3.900000,3.910000,3.910000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.438100,3.900000,3.910000,3.910000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.449400,3.900000,3.910000,3.910000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.460650,3.900000,3.910000,3.910000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.472000,3.900000,3.910000,3.910000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.490650,3.900000,3.910000,3.910000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.501950,3.900000,3.910000,3.910000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.513350,3.900000,3.910000,3.910000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.524650,3.900000,3.910000,3.910000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.543400,3.900000,3.910000,3.910000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.554700,3.900000,3.910000,3.910000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.566000,3.900000,3.910000,3.910000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.577250,3.900000,3.910000,3.910000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195835.596050,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195835.607400,3.900000,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.890000
1751195835.618650,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195835.637350,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195835.648650,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195835.659950,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195835.671250,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195835.689900,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195835.701200,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195835.712500,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195835.723800,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195835.742600,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195835.753900,3.900000,3.910000,3.910000,3.920000,3.920000,3.910000,3.920000,3.890000
1751195835.765150,3.900000,3.910000,3.910000,3.920000,3.920000,3.910000,3.920000,3.890000
1751195835.776450,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195835.795150,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195835.806450,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195835.817700,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195835.829000,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195835.847700,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195835.859000,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195835.870250,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195835.889000,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195835.900250,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195835.911550,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195835.922800,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195835.941600,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195835.952900,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195835.964250,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195835.975500,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195835.994100,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.005350,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.016650,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.027950,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.046650,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.057900,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.069200,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.087900,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.099200,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.110450,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.121750,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.140450,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.151750,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.174100,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.192850,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.204200,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.215450,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.226750,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.245450,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.256700,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.268050,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.279300,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.297950,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.309250,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.320550,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.339250,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.350550,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.361800,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.391800,3.900000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.414150,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.425500,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.444250,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.455550,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.466850,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.478100,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.496750,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.508050,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.519350,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.538000,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.549300,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.560600,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.571900,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.590600,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.601900,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.613250,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.624550,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.643350,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.654650,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.665900,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.677200,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.696050,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.707350,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.718650,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.737300,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.748650,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.759900,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.771200,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.789900,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.801200,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.812450,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.823750,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.842550,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.853850,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.865150,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.876450,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.895150,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.906450,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.917700,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.929000,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.947700,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.959000,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.970300,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195836.989000,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195837.000250,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195837.011550,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195837.022850,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195837.041700,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195837.064050,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195837.075350,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195837.094150,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195837.105450,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195837.116750,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195837.128000,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195837.146700,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195837.158000,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195837.169300,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195837.188000,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195837.199300,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195837.210550,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195837.221850,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195837.240550,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195837.251850,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195837.263300,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195837.274550,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195837.293350,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195837.304650,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195837.315900,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195837.327200,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195837.346050,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195837.357350,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195837.368600,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195837.387350,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195837.398600,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195837.409900,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195837.421200,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
1751195837.439900,3.910000,3.910000,3.910000,3.920000,3.920000,3.920000,3.920000,3.890000
